25	1024
25	1374
25	3288
10	255
10	1498
10	123
10	625
10	213
10	1278
10	883
10	790
10	1024
10	1374
10	3288
230	255
230	295
123	230
230	374
230	625
230	883
230	790
230	1024
230	1374
230	3288
255	295
255	1498
123	255
255	374
255	625
213	255
255	1278
255	883
255	790
255	1024
255	1374
255	3288
295	1498
123	295
295	374
295	625
213	295
295	1278
295	883
295	790
295	1024
295	1374
295	3288
123	1498
374	1498
625	1498
1278	1498
883	1498
790	1498
1024	1498
1374	1498
1498	3288
123	374
123	625
123	213
123	1278
123	883
123	790
123	1024
123	1374
123	3288
374	625
213	374
374	1278
374	883
374	790
374	1024
374	1374
374	3288
213	625
625	1278
625	883
625	790
625	1024
625	1374
625	3288
213	1278
213	883
213	790
213	1024
213	1374
213	3288
883	1278
790	1278
1024	1278
1278	1374
1278	3288
790	883
883	1024
883	1374
883	3288
790	1024
790	1374
790	3288
1024	1374
1024	3288
1374	3288
140	286
6	286
286	305
286	566
286	25557
140	305
140	566
140	25557
6	305
6	566
6	25557
305	25557
566	25557
6	103
6	2433
6	2096
103	2433
103	2096
2096	2433
131	161
131	1374
161	1374
131	286
12	286
286	307
218	286
142	286
131	307
131	142
12	307
12	218
218	307
142	307
142	218
131	2664
131	331494
106	2664
106	331494
2664	331494
142	1498
142	313
19	218
218	313
19	1498
313	1498
19	313
19	330
313	330
94	27056
131	27056
6	27056
94	131
6	94
6	131
161	218
103	1498
103	1681
103	52355
9	1681
9	52355
131	1681
131	52355
1498	1681
1498	52355
1681	52355
3	94
3	103
3	151
3	215
3	1317
3	1225
3	36845
3	34082
3	39493
3	50165
3	58097
3	4807
94	151
94	215
94	1317
94	1225
94	36845
94	34082
94	39493
94	50165
94	58097
94	4807
103	151
103	140
103	1317
103	1225
103	36845
103	34082
103	39493
103	50165
103	58097
103	4807
140	151
151	215
106	151
151	1317
151	1225
151	36845
151	34082
151	39493
151	50165
151	58097
151	4807
140	215
106	140
140	1317
140	1225
140	36845
140	34082
140	39493
140	50165
140	58097
140	4807
106	215
215	1317
215	1225
215	36845
215	34082
215	39493
215	50165
215	58097
215	4807
106	1317
106	1225
106	36845
106	34082
106	39493
106	50165
106	58097
106	4807
1225	1317
1317	36845
1317	34082
1317	39493
1317	50165
1317	58097
1317	4807
1225	36845
1225	34082
1225	39493
1225	50165
1225	58097
1225	4807
34082	36845
36845	39493
36845	50165
36845	58097
4807	36845
34082	39493
34082	50165
34082	58097
4807	34082
39493	50165
39493	58097
4807	39493
50165	58097
4807	50165
4807	58097
131	313
105	313
103	8383
143	199
143	8383
199	8383
259	1498
107	1498
1498	54969
213	259
107	259
259	54969
107	213
213	54969
107	54969
162	215
215	255
215	813
94	162
94	255
94	813
162	255
162	813
255	813
131	259
107	131
131	312
131	140
131	204
215	259
259	312
140	259
204	259
107	312
107	140
107	204
215	312
204	215
140	312
204	312
140	204
12	1498
140	1498
140	227
140	404
140	424
140	591
140	4497
140	4427
227	1498
404	1498
424	1498
591	1498
305	1498
1498	4497
1498	4427
227	312
312	404
312	424
312	591
305	312
312	4497
312	4427
227	404
227	424
227	591
227	305
227	4497
227	4427
404	424
404	591
305	404
404	4497
404	4427
424	591
305	424
424	4497
424	4427
305	591
591	4497
591	4427
305	4497
305	4427
4427	4497
9	3123
23	103
103	8180
23	230
230	8180
23	330
23	8180
330	8180
9	244
9	312
9	3424
244	312
244	305
244	3424
312	3424
305	3424
140	230
230	1413
230	1681
140	331
140	1413
140	1681
331	1413
331	1681
1413	1681
12	400
400	813
131	151
123	131
131	374
131	1143
131	1322
131	721
131	2561
131	2088
131	2059
131	9673
131	6930
131	5372
131	5294
131	7616
131	12314
131	10023
131	2028
131	15416
131	9409
131	5336
131	33971
131	31260
131	34082
131	35178
131	26725
131	72427
131	83765
131	109581
131	80820
131	152614
151	312
105	312
123	312
6	312
312	374
142	312
312	1143
312	1322
312	721
312	2561
312	2088
312	2059
312	9673
312	6930
312	5372
312	5294
312	7616
312	12314
312	10023
312	2028
312	15416
312	9409
312	5336
312	33971
312	31260
312	34082
312	35178
312	26725
312	72427
312	83765
312	109581
312	80820
312	152614
105	151
123	151
6	151
151	374
142	151
151	1143
151	1322
151	721
151	2561
151	2088
151	2059
151	9673
151	6930
151	5372
151	5294
151	7616
151	12314
151	10023
151	2028
151	15416
151	9409
151	5336
151	33971
151	31260
151	35178
151	26725
151	72427
151	83765
151	109581
151	80820
151	152614
105	123
6	105
105	374
105	142
105	1143
105	1322
105	721
105	2561
105	2088
105	2059
105	9673
105	6930
105	5372
105	5294
105	7616
105	12314
105	10023
105	2028
105	15416
105	9409
105	5336
105	33971
105	31260
105	34082
105	35178
105	26725
105	72427
105	83765
105	109581
105	80820
105	152614
6	123
123	1143
123	1322
123	721
123	2561
123	2088
123	2059
123	9673
123	6930
123	5372
123	5294
123	7616
123	12314
123	10023
123	2028
123	15416
123	9409
123	5336
123	33971
123	31260
123	34082
123	35178
123	26725
123	72427
123	83765
123	109581
123	80820
123	152614
6	374
6	142
6	1143
6	1322
6	721
6	2561
6	2088
6	2059
6	9673
6	6930
6	5372
6	5294
6	7616
6	12314
6	10023
6	2028
6	15416
6	9409
6	5336
6	33971
6	31260
6	34082
6	35178
6	26725
6	72427
6	83765
6	109581
6	80820
6	152614
142	374
374	1143
374	1322
374	721
374	2561
374	2088
374	2059
374	9673
374	6930
374	5372
374	5294
374	7616
374	12314
374	10023
374	2028
374	15416
374	9409
374	5336
374	33971
374	31260
374	34082
374	35178
374	26725
374	72427
374	83765
374	109581
374	80820
374	152614
142	142
142	1143
142	1322
142	721
142	2561
142	2088
142	2059
142	9673
142	6930
142	5372
142	5294
142	7616
142	12314
142	10023
142	2028
142	15416
142	9409
142	5336
142	33971
142	31260
142	34082
142	35178
142	26725
142	72427
142	83765
142	109581
142	80820
142	152614
1143	1322
721	1143
1143	2561
1143	2088
1143	2059
1143	9673
1143	6930
1143	5372
1143	5294
1143	7616
1143	12314
1143	10023
1143	2028
1143	15416
1143	9409
1143	5336
1143	33971
1143	31260
1143	34082
1143	35178
1143	26725
1143	72427
1143	83765
1143	109581
1143	80820
1143	152614
721	1322
1322	2561
1322	2088
1322	2059
1322	9673
1322	6930
1322	5372
1322	5294
1322	7616
1322	12314
1322	10023
1322	2028
1322	15416
1322	9409
1322	5336
1322	33971
1322	31260
1322	34082
1322	35178
1322	26725
1322	72427
1322	83765
1322	109581
1322	80820
1322	152614
721	2561
721	2088
721	2059
721	9673
721	6930
721	5372
721	5294
721	7616
721	12314
721	10023
721	2028
721	15416
721	9409
721	5336
721	33971
721	31260
721	34082
721	35178
721	26725
721	72427
721	83765
721	109581
721	80820
721	152614
2088	2561
2059	2561
2561	9673
2561	6930
2561	5372
2561	5294
2561	7616
2561	12314
2561	10023
2028	2561
2561	15416
2561	9409
2561	5336
2561	33971
2561	31260
2561	34082
2561	35178
2561	26725
2561	72427
2561	83765
2561	109581
2561	80820
2561	152614
2059	2088
2088	9673
2088	6930
2088	5372
2088	5294
2088	7616
2088	12314
2088	10023
2028	2088
2088	15416
2088	9409
2088	5336
2088	33971
2088	31260
2088	34082
2088	35178
2088	26725
2088	72427
2088	83765
2088	109581
2088	80820
2088	152614
2059	9673
2059	6930
2059	5372
2059	5294
2059	7616
2059	12314
2059	10023
2028	2059
2059	15416
2059	9409
2059	5336
2059	33971
2059	31260
2059	34082
2059	35178
2059	26725
2059	72427
2059	83765
2059	109581
2059	80820
2059	152614
6930	9673
5372	9673
5294	9673
7616	9673
9673	12314
9673	10023
2028	9673
9673	15416
9409	9673
5336	9673
9673	33971
9673	31260
9673	34082
9673	35178
9673	26725
9673	72427
9673	83765
9673	109581
9673	80820
9673	152614
5372	6930
5294	6930
6930	7616
6930	12314
6930	10023
2028	6930
6930	15416
6930	9409
5336	6930
6930	33971
6930	31260
6930	34082
6930	35178
6930	26725
6930	72427
6930	83765
6930	109581
6930	80820
6930	152614
5294	5372
5372	7616
5372	12314
5372	10023
2028	5372
5372	15416
5372	9409
5336	5372
5372	33971
5372	31260
5372	34082
5372	35178
5372	26725
5372	72427
5372	83765
5372	109581
5372	80820
5372	152614
5294	7616
5294	12314
5294	10023
2028	5294
5294	15416
5294	9409
5294	5336
5294	33971
5294	31260
5294	34082
5294	35178
5294	26725
5294	72427
5294	83765
5294	109581
5294	80820
5294	152614
7616	12314
7616	10023
2028	7616
7616	15416
7616	9409
5336	7616
7616	33971
7616	31260
7616	34082
7616	35178
7616	26725
7616	72427
7616	83765
7616	109581
7616	80820
7616	152614
10023	12314
2028	12314
12314	15416
9409	12314
5336	12314
12314	33971
12314	31260
12314	34082
12314	35178
12314	26725
12314	72427
12314	83765
12314	109581
12314	80820
12314	152614
2028	10023
10023	15416
9409	10023
5336	10023
10023	33971
10023	31260
10023	34082
10023	35178
10023	26725
10023	72427
10023	83765
10023	109581
10023	80820
10023	152614
2028	15416
2028	9409
2028	5336
2028	33971
2028	31260
2028	34082
2028	35178
2028	26725
2028	72427
2028	83765
2028	109581
2028	80820
2028	152614
9409	15416
5336	15416
15416	33971
15416	31260
15416	34082
15416	35178
15416	26725
15416	72427
15416	83765
15416	109581
15416	80820
15416	152614
5336	9409
9409	33971
9409	31260
9409	34082
9409	35178
9409	26725
9409	72427
9409	83765
9409	109581
9409	80820
9409	152614
5336	33971
5336	31260
5336	34082
5336	35178
5336	26725
5336	72427
5336	83765
5336	109581
5336	80820
5336	152614
31260	33971
33971	34082
33971	35178
26725	33971
33971	72427
33971	83765
33971	109581
33971	80820
33971	152614
31260	34082
31260	35178
26725	31260
31260	72427
31260	83765
31260	109581
31260	80820
31260	152614
34082	35178
26725	34082
34082	72427
34082	83765
34082	109581
34082	80820
34082	152614
26725	35178
35178	72427
35178	83765
35178	109581
35178	80820
35178	152614
26725	72427
26725	83765
26725	109581
26725	80820
26725	152614
72427	83765
72427	109581
72427	80820
72427	152614
83765	109581
80820	83765
83765	152614
80820	109581
109581	152614
80820	152614
12	312
51	312
312	330
312	313
312	51118
312	17077
12	215
51	215
215	313
215	51118
215	17077
51	131
131	51118
131	17077
12	107
51	107
107	313
107	51118
107	17077
12	51
12	330
12	313
12	51118
12	17077
51	330
51	313
51	51118
51	17077
330	51118
330	17077
313	51118
313	17077
17077	51118
215	588
131	588
131	813
588	813
21	36
21	427
36	106
36	427
106	427
230	328
230	1322
230	712
230	938
230	909
328	1322
328	712
328	938
328	909
712	1322
938	1322
909	1322
712	938
712	909
909	938
131	328
131	327
327	328
131	3288
1293	1438
196	339
140	339
339	6813
339	33966
140	196
196	6813
196	33966
140	6813
140	33966
6813	33966
13	215
81	215
13	81
13	255
81	255
331	343
328	343
328	331
13	196
13	330
13	327
196	330
196	327
327	330
215	343
330	343
343	1278
343	659
215	328
215	659
328	330
328	1278
328	659
330	1278
330	659
659	1278
328	1199
330	1199
81	312
6	81
81	351
81	196
81	331
81	693
103	312
312	351
196	312
312	331
312	693
6	351
6	196
6	331
6	693
103	351
103	196
103	693
196	351
331	351
351	693
196	331
196	693
331	693
11	81
11	331
330	364
305	330
330	1627
330	1681
364	1199
305	364
131	364
364	1627
364	1278
364	1681
305	1199
131	1199
1199	1627
1199	1278
1199	1681
305	1627
305	1278
305	1681
131	1627
131	1278
1278	1627
1627	1681
1278	1681
331	368
331	1633
368	1633
328	356
142	328
328	857
215	356
331	356
131	356
142	356
356	857
215	857
142	331
331	857
131	857
142	857
328	22488
259	358
259	331
51	259
117	259
259	375
259	611
259	938
259	1471
259	1866
259	8746
259	19370
331	358
358	1498
51	358
117	358
358	375
358	611
358	938
358	1471
358	1866
358	8746
358	19370
51	331
117	331
331	375
331	611
331	938
331	1471
331	1866
331	8746
331	19370
51	1498
117	1498
375	1498
611	1498
938	1498
1471	1498
1498	1866
1498	8746
1498	19370
51	117
51	375
51	611
51	938
51	1471
51	1866
51	8746
51	19370
117	375
117	611
117	938
117	1471
117	1866
117	8746
117	19370
375	611
375	938
375	1471
375	1866
375	8746
375	19370
611	938
611	1471
611	1866
611	8746
611	19370
938	1471
938	1866
938	8746
938	19370
1471	1866
1471	8746
1471	19370
1866	8746
1866	19370
8746	19370
105	328
51	337
213	337
328	337
36	337
51	213
51	328
213	328
36	213
36	328
230	813
328	813
143	813
123	399
123	813
399	813
379	387
328	378
328	566
378	566
81	1199
81	106
81	399
81	11636
103	1199
103	11636
106	1199
142	1199
331	1199
399	1199
1199	11636
106	142
106	331
106	399
106	11636
142	11636
331	399
331	11636
399	11636
9	13
13	883
13	4683
9	883
9	4683
883	4683
330	387
387	400
103	387
387	625
222	387
387	813
387	1024
387	3123
330	400
330	625
222	330
330	813
330	1024
330	3123
103	400
400	625
222	400
400	1024
400	3123
103	625
103	813
103	1024
103	3123
222	625
625	813
625	3123
222	813
222	1024
222	3123
813	1024
813	3123
1024	3123
25	215
25	938
215	938
213	938
11	386
243	1498
243	7523
243	24509
243	30561
243	32753
243	53568
243	119923
243	131736
243	147373
1498	7523
1498	2064
1498	24509
1498	30561
1498	32753
1498	53568
1498	119923
1498	131736
1498	147373
2064	7523
7523	24509
7523	30561
7523	32753
7523	53568
7523	119923
7523	131736
7523	147373
2064	24509
2064	30561
2064	32753
2064	53568
2064	119923
2064	131736
2064	147373
24509	30561
24509	32753
24509	53568
24509	119923
24509	131736
24509	147373
30561	32753
30561	53568
30561	119923
30561	131736
30561	147373
32753	53568
32753	119923
32753	131736
32753	147373
53568	119923
53568	131736
53568	147373
119923	131736
119923	147373
131736	147373
12	25
12	244
12	259
12	199
12	374
25	244
25	259
25	199
244	259
199	244
244	1498
244	374
199	259
259	374
199	1498
199	374
213	447
331	447
94	386
230	244
230	857
244	274
215	244
244	857
215	274
274	857
6	230
230	399
230	424
230	647
230	8627
6	399
6	424
6	647
6	8627
331	647
331	8627
374	399
374	647
374	8627
399	424
399	647
399	8627
424	647
424	8627
647	8627
274	368
274	2064
274	19137
368	2064
368	19137
2064	19137
9	196
9	92
92	196
374	740
9	327
327	368
327	80332
327	146085
9	368
9	80332
9	146085
368	80332
368	146085
80332	146085
244	267
328	339
339	424
339	6853
328	424
328	6853
424	6853
9	370
9	215
9	399
9	17682
215	370
370	399
370	17682
215	399
215	17682
399	17682
230	46731
230	139766
330	46731
330	139766
142	46731
142	139766
2064	46731
2064	139766
46731	139766
103	298
131	420
131	930
131	6815
196	215
215	420
215	305
215	930
215	6815
196	420
142	196
196	305
196	930
196	6815
142	420
305	420
420	930
420	6815
142	305
142	930
142	6815
305	930
305	6815
930	6815
131	403
131	404
131	41491
403	404
330	403
403	41491
330	404
404	41491
330	41491
213	368
21	368
21	213
1199	1199
404	1199
387	1199
12	1199
245	1199
6	1199
11	1199
407	1199
403	1199
498	1199
10	1199
206	1199
425	1199
938	1199
566	1199
404	404
387	404
12	404
245	404
6	404
103	404
11	404
404	407
404	498
10	404
206	404
404	425
404	938
404	566
12	387
245	387
6	387
11	387
387	407
387	403
387	498
10	387
206	387
387	425
387	938
387	566
12	245
6	12
12	103
12	407
12	403
12	498
12	206
12	425
12	938
12	566
103	245
11	245
245	407
245	403
245	498
10	245
206	245
245	425
245	938
245	566
6	11
6	407
6	403
6	498
6	10
6	206
6	425
6	938
103	103
103	407
103	403
103	498
103	206
103	425
103	938
11	407
11	403
11	498
11	206
11	425
11	938
11	566
403	407
407	498
10	407
206	407
407	425
407	938
407	566
403	498
10	403
206	403
403	425
403	938
403	566
10	498
206	498
425	498
498	938
498	566
10	206
10	425
10	938
10	566
206	206
206	425
206	938
206	566
425	938
425	566
566	938
215	1033
227	230
230	404
11	230
230	591
230	819
230	890
230	2387
227	328
11	227
227	399
227	330
142	227
227	819
227	740
227	857
227	890
227	790
227	2387
227	883
328	404
11	328
328	399
328	591
328	819
328	740
328	890
328	790
328	2387
328	883
399	404
142	404
404	819
404	740
404	857
404	890
404	790
404	2387
404	883
11	591
11	819
11	740
11	890
11	790
11	2387
11	883
399	591
399	819
399	857
399	890
399	790
399	2387
399	883
330	330
330	591
330	819
330	740
330	857
330	890
330	790
330	2387
330	883
142	591
142	819
142	890
142	790
142	2387
591	819
591	740
591	857
591	890
591	790
591	2387
591	883
740	819
819	857
819	890
790	819
819	2387
819	883
740	857
740	890
740	790
740	2387
740	883
857	890
790	857
857	2387
857	883
790	890
890	2387
883	890
790	2387
883	2387
86	1498
588	1498
249	1498
1298	1498
1498	17359
86	107
107	199
107	588
107	249
107	883
107	1298
107	17359
86	330
86	199
86	588
86	249
86	883
86	1298
86	17359
199	330
330	588
249	330
330	1298
330	17359
199	588
199	249
199	883
199	1298
199	17359
249	588
588	883
588	1298
588	17359
249	883
249	1298
249	17359
883	1298
883	17359
1298	1298
1298	17359
305	412
412	611
412	923
412	566
412	985
412	2115
412	1681
412	4772
412	4803
412	18173
412	25971
412	27096
305	611
305	923
305	985
305	2115
305	4772
305	4803
305	18173
305	25971
305	27096
611	923
566	611
611	985
611	2115
611	1681
611	4772
611	4803
611	18173
611	25971
611	27096
566	923
923	985
923	2115
923	1681
923	4772
923	4803
923	18173
923	25971
923	27096
566	985
566	2115
566	1681
566	4772
566	4803
566	18173
566	25971
566	27096
985	2115
985	1681
985	4772
985	4803
985	18173
985	25971
985	27096
1681	2115
2115	4772
2115	4803
2115	18173
2115	25971
2115	27096
1681	4772
1681	4803
1681	18173
1681	25971
1681	27096
4772	4803
4772	18173
4772	25971
4772	27096
4803	18173
4803	25971
4803	27096
18173	25971
18173	27096
25971	27096
131	387
142	387
566	625
566	588
588	625
86	404
339	404
404	411
404	625
404	20408
404	813
404	959
404	550
404	689
404	1078
404	4561
221	404
404	9703
404	13521
404	26487
404	20176
404	24062
404	15637
404	41856
404	8159
404	47042
404	46775
404	288848
86	403
339	403
403	411
403	424
142	403
399	403
403	625
403	20408
403	813
403	959
403	550
403	689
403	1078
403	4561
221	403
403	9703
403	13521
403	26487
403	20176
403	24062
403	15637
403	41856
403	8159
403	47042
403	46775
403	288848
86	339
86	411
86	424
86	142
86	399
86	625
86	20408
86	813
86	959
86	550
86	689
86	1078
86	4561
86	221
86	9703
86	13521
86	26487
86	20176
86	24062
86	15637
86	41856
86	8159
86	47042
86	46775
86	288848
339	411
142	339
339	399
330	339
339	625
339	20408
339	813
339	959
339	550
339	689
339	1078
339	4561
221	339
339	9703
339	13521
339	26487
339	20176
339	24062
339	15637
339	41856
339	8159
339	47042
339	46775
339	288848
411	424
142	411
399	411
330	411
411	625
411	20408
411	813
411	959
411	550
411	689
411	1078
411	4561
221	411
411	9703
411	13521
411	26487
411	20176
411	24062
411	15637
411	41856
411	8159
411	47042
411	46775
411	288848
142	424
424	625
424	20408
424	813
424	959
424	550
424	689
424	1078
424	4561
221	424
424	9703
424	13521
424	26487
424	20176
424	24062
424	15637
424	41856
424	8159
424	47042
424	46775
424	288848
142	625
142	20408
142	959
142	550
142	689
142	1078
142	4561
142	221
142	9703
142	13521
142	26487
142	20176
142	24062
142	15637
142	41856
142	8159
142	47042
142	46775
142	288848
399	625
399	20408
399	959
399	550
399	689
399	1078
399	4561
221	399
399	9703
399	13521
399	26487
399	20176
399	24062
399	15637
399	41856
399	8159
399	47042
399	46775
399	288848
330	20408
330	959
330	550
330	689
330	1078
330	4561
221	330
330	9703
330	13521
330	26487
330	20176
330	24062
330	15637
330	41856
330	8159
330	47042
330	46775
330	288848
625	20408
625	959
550	625
625	689
625	1078
625	4561
221	625
625	9703
625	13521
625	26487
625	20176
625	24062
625	15637
625	41856
625	8159
625	47042
625	46775
625	288848
813	20408
959	20408
550	20408
689	20408
1078	20408
4561	20408
221	20408
9703	20408
13521	20408
20408	26487
20176	20408
20408	24062
15637	20408
20408	41856
8159	20408
20408	47042
20408	46775
20408	288848
813	959
550	813
689	813
813	1078
813	4561
221	813
813	9703
813	13521
813	26487
813	20176
813	24062
813	15637
813	41856
813	8159
813	47042
813	46775
813	288848
550	959
689	959
959	1078
