1,36,280,4419,10117,7977,1482,2502_4171_9111_238_732_598_84_296_240_27_102_79_17_67_51_7_26_20_3_12_9_1_4_3_1_4_3_1_4_3
1,212,3341,5,4,4,1,1_5_4
1,331,5749,5,4,4,0,1_5_4
1,2341,7649,5,4,4,0,1_5_4
1,2632,9824,5,4,4,1,1_5_4
1,2813,14311,5,4,4,4,1_5_4
1,4023,15855,5,4,4,0,1_5_4
2,24,395,1673,2700,2076,586,591_1510_2203_102_329_273_51_177_143_19_69_55_8_30_23_1_4_3
2,78,2770,5,4,4,2,1_5_4
2,142,3070,5,4,4,3,1_5_4
2,198,3286,5,4,4,3,1_5_4
2,250,2620,5,4,4,4,1_5_4
2,427,3460,5,4,4,3,1_5_4
2,3781,11828,5,4,4,4,1_5_4
2,4581,20487,5,4,4,4,1_5_4
3,1003,98,1058,1680,1316,332,388_968_1424_63_195_171_24_85_69_6_20_16
3,260,3822,5,4,4,1,1_5_4
3,268,4250,5,4,4,4,1_5_4
3,341,5810,9,8,8,6,2_9_8
3,384,4225,5,4,4,2,1_5_4
3,464,6061,5,4,4,3,1_5_4
3,699,3731,5,4,4,2,1_5_4
3,1308,8530,5,4,4,2,1_5_4
3,1564,11404,5,4,4,2,1_5_4
3,1937,5099,5,4,4,4,1_5_4
3,2080,10513,5,4,4,3,1_5_4
3,2660,9962,5,4,4,3,1_5_4
3,2908,13546,5,4,4,2,1_5_4
3,3219,8620,5,4,4,4,1_5_4
3,3525,4479,5,4,4,4,1_5_4
3,4509,8958,5,4,4,4,1_5_4
4,232,18,743,1137,938,309,271_675_1004_38_137_104_10_38_29
4,63,2260,5,4,4,4,1_5_4
4,275,4574,5,4,4,4,1_5_4
4,802,6445,5,4,4,4,1_5_4
4,1087,4694,5,4,4,3,1_5_4
4,1135,7525,5,4,4,3,1_5_4
4,1547,11354,5,4,4,2,1_5_4
4,2153,2041,5,4,4,4,1_5_4
4,2523,12228,5,4,4,3,1_5_4
4,2643,9863,5,4,4,0,1_5_4
4,5308,3009,5,10,0,0,5_5_10
5,51,2005,607,975,716,237,214_546_777_37_127_102_20_61_56_7_26_19_3_12_9_2_8_6_1_4_3_1_4_3
5,162,3164,5,4,4,4,1_5_4
5,240,1541,5,4,4,3,1_5_4
5,244,2084,5,4,4,0,1_5_4
5,292,5577,5,4,4,3,1_5_4
5,304,5643,5,4,4,1,1_5_4
5,359,5896,5,4,4,2,1_5_4
5,916,9168,5,4,4,4,1_5_4
5,1034,2358,5,4,4,2,1_5_4
5,2373,7869,5,4,4,2,1_5_4
5,2548,1839,5,4,4,4,1_5_4
5,2646,9869,5,4,4,4,1_5_4
6,807,89,510,876,624,237,186_445_678_34_109_94_11_37_31_7_24_20_9_27_25_4_13_10_3_12_9_1_4_3_1_4_3_1_4_3
6,205,3321,5,4,4,4,1_5_4
6,578,3721,5,4,4,4,1_5_4
6,2516,12207,5,4,4,4,1_5_4
6,3318,11959,5,4,4,3,1_5_4
7,418,26,378,704,431,186,144_321_513_35_102_87_24_58_58_6_20_17_4_11_11_3_12_9_1_4_3_1_4_3_1_4_3
7,990,2548,5,4,4,4,1_5_4
7,1556,11386,5,4,4,4,1_5_4
8,36,280,231,434,229,216,92_185_318_23_63_51_10_29_28_4_15_12_7_18_17_3_11_8
8,3030,7110,5,4,4,4,1_5_4
8,3622,12832,5,4,4,4,1_5_4
8,3878,10510,5,4,4,4,1_5_4
8,4497,16961,5,4,4,4,1_5_4
9,232,18,136,325,19,16,73_120_219_19_38_36_9_22_22_8_14_15_5_9_9_2_8_6_2_8_6_6_7_12
9,3715,13025,5,4,4,4,1_5_4
9,4763,1486,5,10,0,0,5_5_10
10,36,280,5,4,4,4,1_5_4
10,1117,136,6,14,0,0,2_6_8_4_4_6
10,2757,360,6,14,0,0,2_6_8_4_4_6
10,2790,614,5,10,4,4,4_5_10
10,3307,1399,6,14,0,0,2_6_8_4_4_6
11,2177,2290,5,10,0,0,5_5_10
