2,3,1,2,2
2,15,1,2,2
2,116,1,2,8
2,50,1,2,10
2,31,1,2,17
2,47,1,2,18
2,61,1,2,18
2,87,1,2,18
2,26,1,2,18
2,150,1,2,18
2,272,1,2,18
2,273,1,2,18
2,274,1,2,18
2,275,1,2,18
2,276,1,2,18
2,277,1,2,18
2,278,1,2,18
2,279,1,2,18
2,280,1,2,18
2,281,1,2,18
2,282,1,2,18
2,283,1,2,18
2,284,1,2,18
2,285,1,2,18
2,286,1,2,18
2,287,1,2,18
2,288,1,2,18
2,289,1,2,18
2,290,1,2,18
2,291,1,2,18
2,292,1,2,18
2,293,1,2,18
2,294,1,2,18
2,295,1,2,18
2,296,1,2,18
2,297,1,2,18
3,27,1,2,0
3,69,1,2,1
3,83,1,2,1
3,148,1,2,1
3,18,1,2,2
3,20,1,2,2
3,22,1,2,2
3,26,1,2,2
3,2,1,2,2
3,31,1,2,2
3,42,1,2,2
3,47,1,2,2
3,58,1,2,2
3,61,1,2,2
3,65,1,2,2
3,68,1,2,2
3,4,1,2,2
3,79,1,2,2
3,80,1,2,2
3,6,1,2,2
3,92,1,2,2
3,97,1,2,2
3,116,1,2,2
3,122,1,2,2
3,123,1,2,2
3,141,1,2,2
3,16,1,2,2
3,204,1,2,2
3,224,1,2,2
3,246,1,2,2
3,249,1,2,2
3,347,1,2,2
3,548,1,2,2
3,698,1,2,2
3,843,1,2,2
4,199,1,2,0
4,69,1,2,1
4,83,1,2,1
4,101,1,2,1
4,148,1,2,1
4,206,1,2,1
4,15,1,2,2
4,3,1,2,2
4,92,1,2,3
4,16,1,2,3
4,42,1,2,4
4,50,1,2,4
4,68,1,2,4
4,6,1,2,4
4,73,1,2,4
4,79,1,2,4
4,80,1,2,4
4,9,1,2,4
4,29,1,2,4
4,97,1,2,4
4,20,1,2,4
4,106,1,2,4
4,122,1,2,4
4,31,1,2,4
4,152,1,2,4
4,157,1,2,4
4,184,1,2,4
4,185,1,2,4
4,194,1,2,4
4,26,1,2,4
4,203,1,2,4
4,18,1,2,4
4,224,1,2,4
4,246,1,2,4
4,249,1,2,4
4,264,1,2,4
4,272,1,2,4
4,307,1,2,4
4,755,1,2,4
4,843,1,2,4
6,27,1,2,0
6,69,1,2,1
6,83,1,2,1
6,148,1,2,1
6,156,1,2,1
6,22,1,2,2
6,3,1,2,2
6,396,1,2,2
6,58,1,2,3
6,92,1,2,3
6,16,1,2,3
6,4,1,2,4
6,106,1,2,4
6,307,1,2,4
6,20,1,2,4
6,68,1,2,5
6,50,1,2,5
6,73,1,2,5
6,79,1,2,5
6,80,1,2,5
6,9,1,2,5
6,31,1,2,5
6,97,1,2,5
6,29,1,2,5
6,116,1,2,5
6,122,1,2,5
6,123,1,2,5
6,141,1,2,5
6,42,1,2,5
6,18,1,2,5
6,203,1,2,5
6,224,1,2,5
6,228,1,2,5
6,235,1,2,5
6,246,1,2,5
6,272,1,2,5
6,273,1,2,5
6,290,1,2,5
6,61,1,2,5
6,341,1,2,5
6,395,1,2,5
6,65,1,2,5
6,417,1,2,5
6,556,1,2,5
6,557,1,2,5
9,27,1,2,0
9,199,1,2,0
9,389,1,2,0
9,415,1,2,0
9,1350,1,2,0
9,86,1,2,1
9,40,1,2,2
9,15,1,2,2
9,396,1,2,2
9,531,1,2,2
9,884,1,2,2
9,22,1,2,2
9,367,1,2,3
9,58,1,2,3
9,16,1,2,3
9,243,1,2,4
9,433,1,2,4
9,4,1,2,4
9,106,1,2,4
9,3343,1,2,4
9,413,1,2,5
9,6,1,2,5
9,622,1,2,5
9,698,1,2,5
9,843,1,2,5
9,123,1,2,5
9,398,1,2,6
9,556,1,2,6
9,915,1,2,6
9,1271,1,2,6
9,395,1,2,7
9,402,1,2,7
9,264,1,2,7
9,217,1,2,7
9,549,1,2,7
9,557,1,2,7
9,180,1,2,7
9,29,1,2,7
9,1308,1,2,7
9,538,1,2,8
9,335,1,2,8
9,755,1,2,8
9,801,1,2,8
9,248,1,2,8
9,416,1,2,8
9,2276,1,2,8
9,249,1,2,8
9,190,1,2,9
9,913,1,2,9
9,1238,1,2,9
9,228,1,2,9
9,1329,1,2,9
9,1340,1,2,9
9,1345,1,2,9
9,1525,1,2,9
9,2256,1,2,9
9,2522,1,2,9
9,418,1,2,10
9,762,1,2,10
9,886,1,2,10
9,980,1,2,11
9,1059,1,2,11
9,1335,1,2,11
9,811,1,2,11
9,632,1,2,11
9,1290,1,2,12
9,1321,1,2,12
9,1934,1,2,12
9,721,1,2,12
9,1317,1,2,13
9,3254,1,2,13
9,949,1,2,14
9,831,1,2,14
9,1498,1,2,14
9,2190,1,2,14
9,443,1,2,14
9,2697,1,2,14
9,911,1,2,15
9,3067,1,2,15
9,1433,1,2,16
9,1170,1,2,16
9,283,1,2,16
9,1542,1,2,16
9,1661,1,2,16
9,1755,1,2,16
9,1786,1,2,16
9,1788,1,2,16
9,1208,1,2,16
9,1945,1,2,16
9,1957,1,2,16
9,281,1,2,16
9,340,1,2,16
9,2267,1,2,16
9,278,1,2,16
9,2480,1,2,16
9,2520,1,2,16
9,276,1,2,16
9,2619,1,2,16
9,899,1,2,16
9,2875,1,2,16
9,3030,1,2,16
9,3052,1,2,16
9,285,1,2,16
9,3142,1,2,16
9,3184,1,2,16
9,1145,1,2,16
9,3294,1,2,16
9,1136,1,2,16
9,3362,1,2,16
15,27,1,2,0
15,69,1,2,1
15,83,1,2,1
15,101,1,2,1
15,156,1,2,1
15,206,1,2,1
15,26,1,2,2
15,2,1,2,2
15,29,1,2,2
15,31,1,2,2
15,42,1,2,2
15,50,1,2,2
15,58,1,2,2
15,68,1,2,2
15,4,1,2,2
15,73,1,2,2
15,79,1,2,2
15,9,1,2,2
15,92,1,2,2
15,97,1,2,2
15,16,1,2,2
15,18,1,2,2
15,157,1,2,2
15,181,1,2,2
15,194,1,2,2
15,203,1,2,2
15,204,1,2,2
15,20,1,2,2
15,246,1,2,2
15,307,1,2,2
15,308,1,2,2
15,347,1,2,2
15,490,1,2,2
15,1000,1,2,2
16,27,1,2,0
16,69,1,2,1
16,83,1,2,1
16,148,1,2,1
16,15,1,2,2
16,3,1,2,2
16,20,1,2,3
16,18,1,2,3
16,29,1,2,3
16,31,1,2,3
16,42,1,2,3
16,50,1,2,3
16,65,1,2,3
16,68,1,2,3
16,4,1,2,3
16,73,1,2,3
16,79,1,2,3
16,80,1,2,3
16,6,1,2,3
16,92,1,2,3
16,97,1,2,3
16,106,1,2,3
16,116,1,2,3
16,118,1,2,3
16,122,1,2,3
16,123,1,2,3
16,9,1,2,3
16,152,1,2,3
16,181,1,2,3
16,203,1,2,3
16,217,1,2,3
16,272,1,2,3
16,273,1,2,3
16,290,1,2,3
16,307,1,2,3
16,549,1,2,3
18,415,1,2,0
18,1350,1,2,0
18,3655,1,2,0
18,5376,1,2,0
18,3386,1,2,1
18,22,1,2,2
18,40,1,2,2
18,3,1,2,2
18,531,1,2,2
18,884,1,2,2
18,15,1,2,2
18,367,1,2,3
18,1085,1,2,3
18,1494,1,2,3
18,16,1,2,3
18,243,1,2,4
18,433,1,2,4
18,106,1,2,4
18,4,1,2,4
18,3343,1,2,4
18,413,1,2,5
18,622,1,2,5
18,698,1,2,5
18,843,1,2,5
18,123,1,2,5
18,194,1,2,5
18,2701,1,2,5
18,3470,1,2,5
18,6,1,2,5
18,556,1,2,6
18,915,1,2,6
18,1271,1,2,6
18,1431,1,2,6
18,398,1,2,6
18,549,1,2,7
18,402,1,2,7
18,557,1,2,7
18,29,1,2,7
18,1308,1,2,7
18,264,1,2,7
18,217,1,2,7
18,395,1,2,7
18,180,1,2,7
18,755,1,2,8
18,801,1,2,8
18,335,1,2,8
18,249,1,2,8
18,538,1,2,8
18,248,1,2,8
18,416,1,2,8
18,2276,1,2,8
18,913,1,2,9
18,190,1,2,9
18,1238,1,2,9
18,1329,1,2,9
18,1345,1,2,9
18,1503,1,2,9
18,2256,1,2,9
18,2406,1,2,9
18,2522,1,2,9
18,2651,1,2,9
18,228,1,2,9
18,3441,1,2,9
18,762,1,2,10
18,2817,1,2,10
18,418,1,2,10
18,5116,1,2,10
18,5481,1,2,10
18,1335,1,2,11
18,1377,1,2,11
18,811,1,2,11
18,924,1,2,11
18,956,1,2,11
18,3401,1,2,11
18,980,1,2,11
18,3458,1,2,11
18,3555,1,2,11
18,1321,1,2,12
18,721,1,2,12
18,1375,1,2,12
18,1572,1,2,12
18,1616,1,2,12
18,1290,1,2,12
18,1497,1,2,13
18,1514,1,2,13
18,955,1,2,13
18,3254,1,2,13
18,1317,1,2,13
18,4450,1,2,13
18,5742,1,2,13
18,2190,1,2,14
18,831,1,2,14
18,949,1,2,14
18,2697,1,2,14
18,1050,1,2,14
18,1011,1,2,14
18,3410,1,2,14
18,3473,1,2,14
18,443,1,2,14
18,5873,1,2,14
18,979,1,2,15
18,911,1,2,15
18,1617,1,2,15
18,4354,1,2,15
18,4376,1,2,15
18,1162,1,2,15
18,5885,1,2,15
18,1542,1,2,16
18,381,1,2,16
18,1571,1,2,16
18,340,1,2,16
18,4507,1,2,16
18,5389,1,2,16
18,1707,1,2,16
18,1786,1,2,17
18,4497,1,2,17
18,5799,1,2,17
18,5908,1,2,17
18,4351,1,2,18
18,5938,1,2,18
18,505,1,2,19
18,285,1,2,19
18,5913,1,2,19
18,296,1,2,19
18,5952,1,2,19
18,295,1,2,20
18,292,1,2,20
18,5953,1,2,20
18,4501,1,2,21
18,4709,1,2,21
18,5064,1,2,21
18,3482,1,2,21
18,1962,1,2,22
18,1474,1,2,23
18,3930,1,2,23
18,1699,1,2,23
18,5945,1,2,23
18,4114,1,2,24
18,5285,1,2,27
18,3986,1,2,29
18,3030,1,2,30
18,3184,1,2,31
18,1469,1,2,31
18,1421,1,2,31
18,4534,1,2,31
18,4537,1,2,31
18,2676,1,2,31
18,4346,1,2,31
18,1145,1,2,31
18,4391,1,2,31
18,5331,1,2,31
18,4396,1,2,31
18,1216,1,2,31
18,5447,1,2,31
18,5452,1,2,31
18,5460,1,2,31
18,1220,1,2,31
18,1974,1,2,31
18,1433,1,2,31
18,899,1,2,31
18,3498,1,2,31
18,1204,1,2,31
18,788,1,2,31
18,5931,1,2,31
18,4389,1,2,31
18,1211,1,2,31
18,1965,1,2,31
18,3503,1,2,31
18,5955,1,2,31
18,5961,1,2,31
18,5962,1,2,31
18,5967,1,2,31
20,27,1,2,0
20,85,1,2,0
20,199,1,2,0
20,389,1,2,0
20,415,1,2,0
20,1350,1,2,0
20,2130,1,2,0
20,15,1,2,2
20,884,1,2,2
20,22,1,2,2
20,3,1,2,2
20,367,1,2,3
20,16,1,2,3
20,58,1,2,3
20,6,1,2,4
20,217,1,2,4
20,228,1,2,4
20,248,1,2,4
20,249,1,2,4
20,264,1,2,4
20,272,1,2,4
20,274,1,2,4
20,335,1,2,4
20,123,1,2,4
20,381,1,2,4
20,29,1,2,4
20,398,1,2,4
20,402,1,2,4
20,413,1,2,4
20,140,1,2,4
20,556,1,2,4
20,622,1,2,4
20,180,1,2,4
20,979,1,2,4
20,980,1,2,4
20,1136,1,2,4
20,1308,1,2,4
20,1329,1,2,4
20,4,1,2,4
20,1525,1,2,4
20,1542,1,2,4
20,1757,1,2,4
20,106,1,2,4
20,2190,1,2,4
20,2480,1,2,4
22,27,1,2,0
22,83,1,2,1
22,148,1,2,1
22,156,1,2,1
22,206,1,2,1
22,26,1,2,2
22,3,1,2,2
22,29,1,2,2
22,31,1,2,2
22,42,1,2,2
22,50,1,2,2
22,58,1,2,2
22,68,1,2,2
22,73,1,2,2
22,79,1,2,2
22,6,1,2,2
22,97,1,2,2
22,116,1,2,2
22,123,1,2,2
22,141,1,2,2
22,9,1,2,2
22,150,1,2,2
22,152,1,2,2
22,18,1,2,2
22,190,1,2,2
22,204,1,2,2
22,20,1,2,2
22,228,1,2,2
22,235,1,2,2
22,243,1,2,2
22,246,1,2,2
22,247,1,2,2
22,248,1,2,2
22,249,1,2,2
26,389,1,2,0
26,415,1,2,0
26,2641,1,2,0
26,5240,1,2,0
26,86,1,2,1
26,22,1,2,2
26,3,1,2,2
26,15,1,2,2
26,106,1,2,4
26,243,1,2,4
26,433,1,2,4
26,4,1,2,4
26,194,1,2,5
26,698,1,2,5
26,2701,1,2,5
26,3470,1,2,5
26,556,1,2,6
26,1431,1,2,6
26,264,1,2,7
26,395,1,2,7
26,402,1,2,7
26,217,1,2,7
26,180,1,2,7
26,29,1,2,7
26,335,1,2,8
26,416,1,2,8
26,248,1,2,8
26,755,1,2,8
26,249,1,2,8
26,3447,1,2,8
26,1238,1,2,9
26,1329,1,2,9
26,1503,1,2,9
26,228,1,2,9
26,418,1,2,10
26,762,1,2,10
26,5481,1,2,10
26,811,1,2,11
26,924,1,2,11
26,980,1,2,11
26,1083,1,2,11
26,1377,1,2,11
26,3458,1,2,11
26,4481,1,2,11
26,1290,1,2,12
26,1572,1,2,12
26,1077,1,2,13
26,1497,1,2,13
26,1609,1,2,13
26,1706,1,2,13
26,1836,1,2,13
26,2497,1,2,13
26,4450,1,2,13
26,6174,1,2,13
26,831,1,2,14
26,1011,1,2,14
26,1050,1,2,14
26,1498,1,2,14
26,1523,1,2,14
26,443,1,2,14
26,2635,1,2,14
26,3473,1,2,14
26,356,1,2,14
26,993,1,2,15
26,1617,1,2,15
26,979,1,2,15
26,6172,1,2,15
26,1164,1,2,16
26,1542,1,2,16
26,1571,1,2,16
26,1587,1,2,16
26,1718,1,2,16
26,1771,1,2,16
26,3294,1,2,16
26,1118,1,2,17
26,1569,1,2,17
26,1598,1,2,17
26,1755,1,2,17
26,288,1,2,18
26,274,1,2,18
26,272,1,2,18
26,282,1,2,18
26,2,1,2,18
26,287,1,2,18
26,1832,1,2,18
26,150,1,2,18
26,275,1,2,18
26,297,1,2,18
26,284,1,2,18
26,291,1,2,18
26,61,1,2,18
26,273,1,2,18
26,1798,1,2,19
26,1819,1,2,19
26,285,1,2,19
26,47,1,2,19
26,1878,1,2,19
26,294,1,2,19
26,972,1,2,19
26,2637,1,2,19
26,278,1,2,19
26,2676,1,2,19
26,289,1,2,19
26,1474,1,2,19
26,290,1,2,19
26,277,1,2,19
26,276,1,2,19
26,296,1,2,19
26,505,1,2,19
26,295,1,2,19
26,293,1,2,19
26,292,1,2,19
26,283,1,2,19
26,281,1,2,19
27,3,1,2,0
27,6,1,2,0
27,9,1,2,0
27,15,1,2,0
27,16,1,2,0
27,20,1,2,0
27,22,1,2,0
27,29,1,2,0
27,31,1,2,0
27,40,1,2,0
27,42,1,2,0
27,47,1,2,0
27,50,1,2,0
27,58,1,2,0
27,61,1,2,0
27,65,1,2,0
27,68,1,2,0
27,69,1,2,0
27,73,1,2,0
27,79,1,2,0
27,80,1,2,0
27,83,1,2,0
27,85,1,2,0
27,86,1,2,0
27,87,1,2,0
27,88,1,2,0
27,89,1,2,0
27,91,1,2,0
27,92,1,2,0
27,93,1,2,0
27,97,1,2,0
27,101,1,2,0
29,27,1,2,0
29,85,1,2,0
29,124,1,2,0
