2,1,18
3,1,2
15,1,2
26,1,19
31,1,17
47,1,19
50,1,10
61,1,18
87,1,20
116,1,8
150,1,18
272,1,18
273,1,18
274,1,18
275,1,18
276,1,19
277,1,19
278,1,19
279,1,20
280,1,19
281,1,19
282,1,18
283,1,19
284,1,18
285,1,19
286,1,18
287,1,18
288,1,18
289,1,19
290,1,19
291,1,18
292,1,20
293,1,19
294,1,19
295,1,20
296,1,19
297,1,18
4,1,4
6,1,5
16,1,3
18,1,31
20,1,4
22,1,2
27,1,0
42,1,6
58,1,3
65,1,9
68,1,6
69,1,1
79,1,11
80,1,10
83,1,1
92,1,3
97,1,13
122,1,9
123,1,5
141,1,8
148,1,1
204,1,6
224,1,37
246,1,13
249,1,8
347,1,10
548,1,38
698,1,5
843,1,5
9,1,16
29,1,7
73,1,8
101,1,1
106,1,4
152,1,12
157,1,5
184,1,10
185,1,7
194,1,5
199,1,0
203,1,6
206,1,1
264,1,7
307,1,4
755,1,8
156,1,1
228,1,9
235,1,33
341,1,38
395,1,7
396,1,2
417,1,8
556,1,6
557,1,7
40,1,2
86,1,1
180,1,7
190,1,9
217,1,7
243,1,4
248,1,8
335,1,8
340,1,16
367,1,3
389,1,0
398,1,6
402,1,7
413,1,5
415,1,0
416,1,8
418,1,10
433,1,4
443,1,14
531,1,2
538,1,8
549,1,7
622,1,5
632,1,11
721,1,12
762,1,10
801,1,8
811,1,11
831,1,14
884,1,2
886,1,10
899,1,31
911,1,15
913,1,9
915,1,6
949,1,14
980,1,11
1059,1,11
1136,1,36
1145,1,37
1170,1,18
1208,1,34
1238,1,9
1271,1,6
1290,1,12
1308,1,7
1317,1,13
1321,1,12
1329,1,9
1335,1,11
1340,1,9
1345,1,9
1350,1,0
1433,1,38
1498,1,14
1525,1,9
1542,1,16
1661,1,21
1755,1,17
1786,1,17
1788,1,18
1934,1,12
1945,1,38
1957,1,35
2190,1,14
2256,1,9
2267,1,21
2276,1,8
2480,1,16
2520,1,31
2522,1,9
2619,1,36
2697,1,14
2875,1,36
3030,1,30
3052,1,34
3067,1,15
3142,1,38
3184,1,32
3254,1,13
3294,1,16
3343,1,4
3362,1,21
181,1,7
308,1,13
490,1,38
1000,1,37
118,1,12
381,1,16
505,1,19
788,1,37
924,1,11
955,1,13
956,1,11
979,1,15
1011,1,14
1050,1,14
1085,1,3
1162,1,15
1204,1,38
1211,1,38
1216,1,35
1220,1,38
1375,1,12
1377,1,11
1421,1,31
1431,1,6
1469,1,38
1474,1,23
1494,1,3
1497,1,13
1503,1,9
1514,1,13
1571,1,16
1572,1,12
1616,1,12
1617,1,15
1699,1,23
1707,1,16
1962,1,22
1965,1,36
1974,1,35
2406,1,9
2651,1,9
2676,1,38
2701,1,5
2817,1,10
3386,1,1
3401,1,11
3410,1,14
3441,1,9
3458,1,11
3470,1,5
3473,1,14
3482,1,21
3498,1,32
3503,1,38
3555,1,11
3655,1,0
3930,1,23
3986,1,29
4114,1,24
4346,1,38
4351,1,18
4354,1,15
4376,1,15
4389,1,38
4391,1,32
4396,1,34
4450,1,13
4497,1,17
4501,1,21
4507,1,16
4534,1,38
4537,1,32
4709,1,21
5064,1,21
5116,1,10
5285,1,27
5331,1,34
5376,1,0
5389,1,16
5447,1,38
5452,1,38
5460,1,37
5481,1,10
5742,1,13
5799,1,17
5873,1,14
5885,1,15
5908,1,17
5913,1,19
5931,1,36
5938,1,18
5945,1,23
5952,1,19
5953,1,20
5955,1,38
5961,1,35
5962,1,34
5967,1,38
85,1,0
140,1,5
1757,1,15
2130,1,0
247,1,14
356,1,14
972,1,21
993,1,15
1077,1,13
1083,1,11
1118,1,17
1164,1,16
1523,1,14
1569,1,17
1587,1,16
1598,1,17
1609,1,13
1706,1,13
1718,1,16
1771,1,16
1798,1,19
1819,1,21
1832,1,18
1836,1,13
1878,1,28
2497,1,13
2635,1,14
2637,1,22
2641,1,0
3447,1,8
4481,1,11
5240,1,0
6172,1,15
6174,1,13
88,1,0
89,1,38
91,1,6
93,1,15
124,1,0
136,1,6
155,1,38
161,1,14
218,1,12
221,1,15
348,1,16
506,1,34
318,1,24
813,1,22
1082,1,34
1468,1,0
1093,1,8
2633,1,15
1416,1,13
1760,1,17
2250,1,11
2702,1,16
2812,1,17
584,1,18
649,1,21
678,1,29
1201,1,18
3596,1,20
1302,1,19
1613,1,16
1825,1,23
1829,1,17
1852,1,10
3783,1,26
3918,1,16
3919,1,0
3923,1,24
3929,1,22
3932,1,35
1138,1,11
1723,1,2
1988,1,37
4039,1,27
4052,1,16
4084,1,15
4098,1,12
4100,1,12
423,1,13
486,1,37
1202,1,33
353,1,18
432,1,8
1094,1,38
1184,1,22
1919,1,36
1940,1,38
1959,1,37
1964,1,38
1966,1,37
2030,1,31
2362,1,16
3466,1,8
4357,1,0
4516,1,21
4648,1,15
5430,1,38
6408,1,37
6409,1,15
6465,1,13
331,1,35
932,1,14
1015,1,14
1058,1,38
1125,1,38
1137,1,38
1156,1,26
1160,1,38
1516,1,10
1955,1,33
2985,1,12
4077,1,0
5303,1,36
1126,1,37
1127,1,34
1167,1,36
1191,1,14
1194,1,38
1199,1,38
1492,1,16
1517,1,8
1659,1,25
1701,1,11
1758,1,14
1791,1,20
1812,1,20
1830,1,23
1835,1,36
1839,1,17
1853,1,22
1862,1,27
1893,1,17
1896,1,32
1908,1,0
1913,1,37
1924,1,37
1935,1,31
1943,1,17
1944,1,24
1954,1,36
1968,1,32
1969,1,36
2643,1,18
3955,1,16
3979,1,33
4168,1,22
4275,1,20
4363,1,38
4364,1,32
5191,1,12
5252,1,10
5270,1,19
5309,1,18
5313,1,38
5344,1,37
5345,1,19
5373,1,29
5406,1,32
5423,1,36
5433,1,36
5459,1,27
5465,1,36
6246,1,38
6265,1,18
6275,1,21
6290,1,29
6324,1,34
6526,1,16
6540,1,34
6797,1,37
6981,1,27
7208,1,25
7220,1,19
7298,1,12
7432,1,21
8272,1,25
8544,1,22
8886,1,36
8954,1,21
8964,1,16
8992,1,35
9015,1,26
9024,1,38
9035,1,36
9055,1,38
9069,1,33
9087,1,18
9100,1,24
9112,1,32
9120,1,34
9133,1,23
9136,1,36
9137,1,31
9156,1,37
9163,1,0
1443,1,3
1963,1,29
4380,1,6
1203,1,14
1703,1,12
1809,1,18
1967,1,37
2649,1,33
382,1,12
1218,1,35
1777,1,36
4161,1,19
6806,1,38
1361,1,38
1793,1,22
1730,1,13
4398,1,37
4717,1,0
5315,1,8
5410,1,22
6269,1,14
378,1,38
391,1,38
439,1,38
1119,1,37
1133,1,38
1135,1,35
1139,1,37
1168,1,38
1205,1,22
1207,1,36
1673,1,37
1729,1,37
360,1,15
1128,1,36
1193,1,37
3486,1,18
3496,1,37
3502,1,19
1107,1,14
1124,1,13
1177,1,0
1187,1,16
1200,1,34
1606,1,10
1747,1,24
1748,1,18
1763,1,36
1799,1,19
1874,1,25
1904,1,13
1914,1,36
1941,1,0
1948,1,38
1950,1,29
4392,1,36
4478,1,16
4700,1,11
5074,1,18
5183,1,0
5228,1,36
5281,1,18
5390,1,37
5404,1,0
5470,1,38
5472,1,16
6191,1,17
6309,1,17
6824,1,14
7230,1,16
7274,1,21
8374,1,20
9726,1,14
9807,1,20
9871,1,37
9977,1,27
10089,1,34
10124,1,33
10155,1,37
11490,1,17
11580,1,21
1140,1,30
1190,1,37
1210,1,37
1912,1,35
1132,1,31
1568,1,30
1705,1,15
1956,1,33
4387,1,36
1198,1,16
5412,1,26
369,1,20
493,1,13
512,1,26
784,1,26
1697,1,13
499,1,5
830,1,10
966,1,37
1046,1,9
530,1,11
535,1,18
541,1,19
797,1,10
599,1,32
988,1,15
1172,1,38
1444,1,18
1650,1,0
414,1,9
1106,1,15
6293,1,18
652,1,17
922,1,15
1081,1,12
1120,1,37
1129,1,37
1212,1,18
1512,1,7
1644,1,12
1123,1,11
1181,1,37
5017,1,12
393,1,22
636,1,12
1109,1,19
1163,1,37
1734,1,23
1749,1,15
1854,1,25
2194,1,13
1892,1,15
300,1,20
1766,1,27
1179,1,17
474,1,17
927,1,12
1696,1,0
502,1,17
1195,1,37
1752,1,26
1806,1,18
3921,1,19
973,1,15
1110,1,34
1486,1,33
4122,1,15
1687,1,16
12085,1,0
1831,1,17
1939,1,23
1844,1,16
1130,1,37
1933,1,26
501,1,15
7177,1,18
509,1,33
1717,1,12
1770,1,20
1796,1,12
1173,1,17
1303,1,19
1634,1,9
1795,1,23
1817,1,17
1856,1,30
1891,1,15
2188,1,34
2628,1,11
508,1,11
1599,1,10
1925,1,26
1158,1,17
1721,1,36
1022,1,3
1827,1,17
1861,1,10
4422,1,12
1214,1,37
3813,1,35
5310,1,28
1131,1,33
3952,1,15
1473,1,14
1462,1,35
1903,1,28
1972,1,20
1299,1,17
1860,1,22
4365,1,20
1918,1,18
4113,1,12
1016,1,0
1301,1,17
1013,1,11
1625,1,7
1117,1,17
1915,1,15
1539,1,14
1765,1,20
