528,1
529,2
530,9
531,4
535,9
538,6
539,1
541,10
542,2
543,1
545,3
546,1
547,1
548,10
549,5
551,2
553,1
554,1
555,2
556,5
557,5
558,2
559,1
560,3
561,3
562,1
563,2
564,2
565,3
566,5
568,1
569,1
570,1
571,5
572,1
573,3
574,4
575,1
576,1
578,1
579,4
580,2
582,1
583,1
584,2
585,4
586,2
590,2
591,1
592,2
594,2
595,6
596,1
597,1
599,11
600,2
601,1
602,1
604,3
606,1
607,1
608,1
609,2
611,7
612,1
613,8
614,6
617,1
618,1
620,2
621,3
622,6
623,1
624,1
625,1
626,1
627,2
632,9
633,1
634,1
635,2
636,10
637,4
638,1
639,3
642,2
643,1
645,1
646,1
647,1
648,2
649,5
652,9
654,1
655,1
656,2
657,1
658,3
659,1
661,1
662,2
663,1
664,2
665,2
666,1
667,3
668,1
669,2
670,1
671,3
672,1
676,1
677,1
678,9
680,6
684,2
685,1
686,2
687,1
688,1
690,3
691,1
692,3
693,1
694,2
695,1
696,4
697,1
698,4
699,1
700,2
701,2
703,1
707,9
708,2
709,1
710,1
712,2
714,1
715,1
718,1
719,1
720,2
721,4
722,1
723,3
725,2
727,2
728,1
729,2
731,1
732,1
733,1
735,1
736,1
737,1
738,3
739,1
740,1
746,1
755,4
756,4
758,2
760,1
761,1
762,6
763,1
765,1
766,1
767,1
769,2
772,4
775,3
777,1
778,2
780,1
781,3
783,3
784,11
786,1
787,1
788,5
791,1
795,4
797,8
798,1
800,1
801,5
803,6
808,4
811,7
812,4
813,11
817,2
819,1
823,4
824,8
825,2
826,1
827,4
830,9
831,6
832,3
835,3
843,7
846,1
848,1
853,2
856,1
857,2
858,1
860,1
865,1
866,3
868,2
874,4
875,1
876,1
877,5
878,2
879,1
880,3
882,2
883,8
884,4
885,1
886,8
887,1
890,2
895,2
898,1
899,4
901,5
906,1
908,2
910,1
911,3
912,1
913,5
914,1
915,4
916,1
917,3
918,1
919,1
920,1
921,1
922,10
923,9
924,6
925,2
926,4
927,9
928,3
929,1
930,1
931,2
932,10
933,3
935,1
936,1
937,1
938,1
939,2
941,1
942,1
943,1
945,3
946,2
947,1
948,8
949,7
951,1
952,1
955,6
956,4
957,3
959,4
960,6
961,1
962,7
963,1
964,1
965,2
966,11
970,7
971,4
972,5
973,11
976,6
977,2
979,5
980,4
983,3
984,1
988,11
989,1
990,1
993,6
994,5
1000,11
1002,2
1003,3
1004,4
1008,3
1009,1
1011,6
1013,6
1014,3
1015,11
1016,8
1019,8
1020,1
1021,2
1022,8
1023,3
1024,2
1025,1
1026,3
1032,2
1033,1
1037,1
1042,1
1043,5
1044,7
1046,8
1048,1
1050,5
1051,3
1053,4
1054,1
1055,2
1058,11
1059,5
1060,4
1064,7
1065,8
1067,1
1068,8
1069,1
1073,1
1074,2
1075,4
1076,7
1077,6
1079,3
1080,2
1081,10
1082,11
1083,4
1084,8
1085,4
1086,1
1088,8
1091,9
1093,6
1094,5
1095,2
1096,1
1097,4
1098,2
1101,2
1106,10
1107,2
1108,2
1109,9
1110,10
1111,7
1112,9
1114,1
1115,1
1117,6
1118,5
1119,11
1120,10
1121,1
1122,1
1123,10
1124,5
1125,10
1126,6
1127,4
1128,9
1129,10
1130,9
1131,6
1132,9
1133,10
1135,9
1136,9
1137,10
1138,3
1139,10
1140,8
1145,5
1146,7
1147,3
1148,8
1155,2
1156,10
1157,7
1158,8
1159,6
1160,10
1161,1
1162,3
1163,10
1164,7
1165,3
1167,2
1168,8
1169,1
1170,9
1171,2
1172,10
1173,7
1175,4
1177,2
1178,8
1179,10
1180,3
1181,10
1184,4
1187,4
1189,3
1190,9
1191,3
1192,1
1193,8
1194,6
1195,10
1197,2
1198,8
1199,5
1200,3
1201,7
1202,7
1203,8
1204,5
1205,8
1206,2
1207,8
1208,8
1210,9
1211,6
1212,8
1214,9
1216,5
1217,1
1218,8
1219,1
1220,5
1223,3
1224,1
1226,3
1229,1
1230,1
1231,1
1232,1
1233,1
1234,1
1235,3
1236,2
1237,1
1238,5
1239,3
1241,1
1242,4
1244,1
1245,1
1246,2
1247,3
1248,1
1250,1
1251,3
1253,1
1254,1
1255,1
1257,2
1258,3
1259,3
1260,3
1261,1
1262,2
1263,1
1265,1
1267,8
1269,2
1270,4
1271,4
1274,1
1275,1
1278,1
1279,1
1281,4
1283,3
1284,1
1286,1
1287,1
1288,3
1290,4
1291,1
1292,1
1293,4
1294,1
1295,1
1296,1
1297,1
1298,1
1299,11
1301,10
1302,9
1303,8
1305,3
1306,1
1307,2
1308,5
1309,1
1310,1
1311,1
1312,1
1314,7
1315,3
1317,5
1319,3
1321,5
1322,2
1323,1
1324,1
1326,5
1327,8
1328,2
1329,7
1330,3
1331,1
1333,8
1334,2
1335,6
1336,1
1338,2
1339,1
1340,6
1342,7
1345,7
1346,1
1350,5
1352,2
1353,8
1354,2
1355,3
1357,3
1361,9
1362,4
1363,4
1364,1
1365,1
1366,2
1367,8
1369,2
1372,4
1375,5
1376,7
1377,6
1378,6
1379,1
1380,1
1382,7
1383,1
1384,1
1385,1
1386,1
1388,1
1393,1
1394,1
1395,1
1397,1
1398,1
1399,1
1403,2
1406,1
1408,2
1411,3
1412,1
1415,2
1416,5
1417,2
1420,3
1421,3
1423,1
1424,1
1428,1
1429,2
1430,2
1431,5
1433,5
1434,1
1435,1
1436,7
1437,1
1438,3
1440,2
1442,1
1443,5
1444,7
1445,1
1446,2
1448,2
1449,1
1450,1
1453,1
1454,6
1455,2
1458,1
1460,1
1461,1
1462,10
1464,1
1465,3
1467,5
1468,10
1469,5
1470,8
1471,7
1473,10
1474,6
1476,2
1478,1
1483,1
1484,7
1486,10
1487,1
1488,3
1492,7
1494,4
1497,6
1498,6
1499,1
1501,2
1503,5
1505,2
1506,1
1507,3
1512,9
1513,2
1514,5
1515,2
1516,10
1517,3
1518,1
1519,7
1520,2
1523,9
1525,4
1527,2
1528,4
1530,9
1532,3
1533,2
1534,1
1535,1
1536,1
1538,1
1539,7
1540,1
1542,5
1543,1
1544,1
1549,4
1552,2
1554,2
1557,1
1558,1
1560,1
1562,1
1563,2
1566,3
1567,2
1568,9
1569,9
1571,6
1572,5
1573,2
1574,1
1575,2
1576,2
1577,7
1579,2
1582,3
1584,3
1585,1
1586,1
1587,9
1588,1
1589,1
1590,1
1594,1
1598,6
1599,7
1601,1
1602,1
1603,7
1605,1
1606,5
1607,3
1608,1
1609,5
1610,6
1613,9
1614,2
1615,1
1616,4
1617,5
1618,2
1619,2
1620,1
1621,3
1622,7
1623,3
1624,1
1625,9
1628,3
1629,3
1630,2
1631,2
1632,2
1633,1
1634,7
1637,2
1638,1
1640,3
1641,2
1642,2
1643,1
1644,7
1645,1
1646,2
1648,1
1649,2
1650,6
1651,1
1653,3
1656,2
1657,1
1658,1
1659,4
1660,1
1661,9
1662,6
1664,7
1667,2
1668,3
1669,2
1670,1
1672,2
1673,9
1674,4
1675,1
1676,3
1677,1
1678,2
1679,2
1682,8
1683,8
1684,1
1685,1
1687,9
1688,1
1690,3
1691,2
1695,3
1696,6
1697,5
1699,4
1700,6
1701,2
1703,9
1705,5
1706,5
1707,5
1708,7
1709,2
1710,1
1711,1
1713,2
1714,2
1715,2
1716,7
1717,7
1718,5
1719,1
1720,1
1721,10
1722,1
1723,9
1725,1
1726,7
1728,7
1729,9
1730,4
1732,5
1733,3
1734,11
1735,3
1738,2
1740,1
1741,7
1742,2
1746,5
1747,3
1748,3
1749,8
1750,4
1751,4
1752,11
1754,2
1755,9
1757,9
1758,5
1759,3
1760,6
1761,1
1762,2
1763,6
1764,2
1765,9
1766,9
1767,4
1769,7
1770,11
1771,9
1774,2
1775,6
1776,1
1777,5
1778,1
1779,3
1781,3
1782,1
1783,7
1784,2
1785,3
1786,4
1787,4
1788,3
1791,4
1793,7
1794,1
1795,7
1796,7
1797,3
1798,6
1799,4
1800,3
1801,1
1802,1
1804,1
1805,1
1806,7
1807,1
1809,9
1811,1
1812,4
1813,2
1815,2
1817,7
1818,4
1819,8
1820,2
1821,4
1822,1
1823,1
1824,1
1825,9
1826,7
1827,7
1828,8
1829,8
1830,4
1831,9
1832,4
1833,2
1834,2
1835,3
1836,5
1839,4
1841,6
1842,1
1843,6
1844,9
1847,1
1850,1
1851,1
1852,7
1853,2
1854,11
1855,1
1856,8
1857,1
1859,1
1860,6
1861,7
1862,3
1863,7
1864,1
1865,2
1866,7
1869,1
1870,2
1873,1
1874,6
1876,2
1877,1
1878,9
1882,1
1884,2
1886,2
1887,1
1888,1
1889,3
1890,1
1891,7
1892,10
1893,3
1896,5
1897,1
1898,2
1899,1
1900,1
1902,5
1903,7
1904,5
1905,1
1906,2
1908,2
1910,1
1912,9
1913,6
1914,5
1915,5
1916,6
1917,2
1918,6
1919,4
1920,1
1921,3
1922,2
1924,4
1925,9
1926,3
1927,1
1928,3
1931,3
1932,2
1933,9
1934,7
1935,4
1936,2
1937,1
1939,6
1940,6
1941,3
1943,2
1944,3
1945,9
1946,1
1947,2
1948,4
1950,4
1954,3
1955,9
1956,8
1957,8
1959,3
1962,5
1963,3
1964,5
1965,4
1966,4
1967,9
1968,2
1969,5
1970,3
1971,1
1972,7
1973,2
1974,4
1976,3
1982,4
1987,1
1988,4
1989,1
1990,1
1992,1
1993,1
1994,1
1998,2
1999,3
2000,1
2002,1
2003,3
2005,1
2009,3
2011,1
2023,1
2024,3
2025,1
2027,1
2029,1
2030,3
2031,2
2032,1
2033,1
2034,4
2035,3
2043,2
2047,1
2048,1
2054,2
2056,6
2059,1
2060,1
2061,1
2062,1
2063,1
2064,1
2065,1
2067,1
2069,3
2071,1
2072,1
2073,3
2074,2
2075,1
2076,3
2077,1
2083,2
2085,2
2086,1
2087,1
2088,1
2089,1
2090,1
2091,1
2092,1
2094,1
2095,1
2096,1
2097,1
2098,1
2099,2
2100,1
2101,1
2105,2
2108,3
2110,2
2113,2
2114,1
2115,1
2120,1
2122,3
2123,3
2126,1
2128,2
2130,4
2133,1
2135,3
2136,2
2137,1
2138,1
2139,1
2140,1
2144,1
2146,1
2147,1
2148,1
2150,1
2157,1
2160,2
2167,1
2169,1
2170,1
2171,2
2172,1
2173,1
2174,1
2179,2
2180,1
2183,7
2188,7
2190,4
2194,9
2195,2
2196,1
2206,2
2208,1
2210,3
2214,2
2216,3
2220,1
2222,1
2223,1
2229,1
2230,1
2235,3
2237,2
2239,2
2240,2
2241,2
2242,1
2244,1
2245,1
2246,1
2249,2
2250,9
2254,2
2255,1
2256,4
2257,1
2259,1
2267,3
2275,3
2276,6
2277,3
2280,3
2281,2
2285,2
2286,3
2287,1
2288,2
2295,1
2298,1
2301,1
2302,1
2305,2
2307,2
2315,2
2318,5
2320,2
2325,4
2326,3
2327,1
2328,1
2330,1
2335,2
2336,4
2342,2
2346,2
2347,1
2348,1
2350,3
2353,1
2355,2
2362,4
2364,1
2366,2
2368,2
2369,1
2371,2
2375,1
2376,2
2378,2
2381,2
2383,1
2385,1
2386,3
2388,1
2390,1
2393,1
2395,1
2396,2
2397,2
2398,1
2399,2
2400,4
2401,1
2402,2
2403,2
2404,2
2405,3
2406,6
2407,1
2408,1
2409,1
2410,1
2411,2
2412,1
2417,1
2418,1
2419,2
2420,1
2421,1
2422,1
2423,1
2424,1
2425,1
2426,1
2427,2
2428,1
2438,1
2440,3
2442,2
2443,1
2446,1
2447,2
2450,3
2453,1
2454,1
2464,2
2465,1
2466,1
2467,3
2469,2
2470,1
2471,1
2472,1
2474,1
2475,1
2476,1
2477,2
2478,3
2479,2
2480,3
2481,1
2482,1
2483,1
2484,1
2485,2
2489,1
2492,1
2493,2
2494,2
2496,2
2497,5
2498,2
2499,8
2501,1
2502,1
2503,2
2504,1
2505,1
2507,1
2508,1
2510,1
2512,3
2520,4
2521,2
2522,5
2526,2
2527,3
2530,1
2531,1
2537,1
2538,2
2539,2
2542,1
2543,1
2544,1
2546,1
2547,2
2553,3
2554,4
2556,1
2557,1
2558,7
2560,2
2562,1
2564,1
2567,2
2568,1
2569,1
2571,1
2572,1
2573,1
2574,1
2575,1
2576,1
2577,1
2578,1
2580,5
2585,2
2586,1
2590,1
2596,1
2597,1
2599,2
2600,1
2601,1
2602,1
2603,3
2606,1
2609,1
2612,3
2613,1
2614,1
2615,1
2617,1
2619,5
2620,2
2628,7
2629,2
2630,1
2631,1
2633,6
2634,2
2635,5
2636,1
2637,7
2638,2
2640,7
2641,5
2643,5
2648,3
2649,8
2650,1
2651,4
2652,1
2653,1
2654,1
2657,2
2659,2
2660,3
2663,2
2664,1
2666,2
2667,1
2668,1
2669,1
2670,1
2671,2
2672,2
2673,3
2676,5
2679,1
2682,2
2683,1
2684,4
2689,1
2690,1
2691,2
2692,4
2694,2
2696,1
2697,2
2699,2
2700,1
2701,4
2702,5
2706,1
2707,1
2708,3
2709,1
2713,2
2715,1
2720,1
2721,1
2722,1
2723,1
2729,2
2733,2
2734,1
2735,1
2736,1
2738,3
2739,1
2744,1
2746,2
2755,2
2756,2
2759,2
2762,2
2766,2
2767,1
2770,1
2772,1
2773,1
2774,1
2781,1
2782,1
2785,1
2786,2
2788,1
2793,2
2796,1
2798,2
2800,2
2805,2
2806,8
2808,2
2809,1
2810,7
2811,2
2812,2
2814,1
2817,5
2819,2
2824,1
2825,1
2826,1
2827,2
2828,1
2829,1
2830,2
2831,2
2833,1
2835,2
2836,1
2838,2
2847,1
2848,1
2849,3
2850,1
2851,1
2852,1
2853,5
2854,1
2855,1
2856,2
2864,1
2865,1
2866,1
2867,1
2869,2
2870,2
2871,1
2873,1
2874,1
2875,3
2876,1
2877,1
2878,1
2882,1
2883,1
2884,1
2887,2
2891,1
2892,7
2893,1
2894,2
2895,1
2896,1
2897,1
2899,1
2907,1
2908,1
2909,1
2910,2
2911,1
2915,1
2916,1
2917,3
2918,3
2919,1
2922,2
2924,2
2925,1
2926,1
2931,1
2933,1
2935,3
2944,3
2946,1
2947,1
2950,2
2953,1
2957,6
2962,1
2969,1
2970,2
2971,1
2975,1
2976,1
2980,1
2981,2
2982,2
2983,1
2984,1
2985,8
2990,2
2991,1
2992,3
2995,1
2997,1
2998,1
3000,1
3001,1
3003,2
3005,1
3006,1
3007,1
3009,2
3013,3
3014,3
3016,1
3021,1
3022,1
3029,4
3030,4
3031,1
3034,2
3036,1
3037,1
3039,1
3043,2
3044,1
3045,1
3052,3
3058,2
3059,1
3060,1
3061,2
3062,1
3063,3
3064,2
3065,1
3067,3
3070,1
3071,1
3072,1
3073,2
3074,1
3075,2
3076,1
3079,1
3085,1
3086,2
3087,1
3088,3
3089,1
3091,2
3093,2
3097,3
3098,1
3099,2
3100,1
3101,1
3102,3
3104,1
3105,2
3106,1
3108,1
3116,2
3121,1
3122,1
3123,4
3124,3
3125,3
3126,1
3134,1
3136,1
3139,1
3141,1
3142,6
3143,2
3146,6
3147,1
3148,1
3149,2
3150,1
3157,1
3158,2
3160,1
3169,2
3173,1
3175,3
3178,1
3182,4
3184,3
3185,2
3186,2
3196,2
3199,8
3200,1
3201,2
3206,1
3211,2
3223,1
3226,2
3227,2
3231,1
3232,1
3233,1
3241,2
3242,2
3246,3
3249,1
3250,3
3254,5
3256,1
3257,1
3262,1
3268,1
3271,1
3274,1
3277,2
3280,3
3282,1
3283,1
3284,1
3285,1
3286,1
3287,1
3288,1
3289,2
3293,1
3294,4
3296,2
3300,1
3302,2
3304,1
3305,1
3307,3
3308,1
3309,2
3325,3
3335,2
3338,1
3340,2
3342,1
3343,5
3347,3
3348,2
3349,1
3350,1
3351,1
3352,1
3354,2
3358,3
3362,5
3363,3
3364,1
3366,1
3368,2
3377,2
3384,1
3386,4
3388,1
3391,1
3393,2
3394,1
3399,1
3400,2
3401,4
3402,2
3403,1
3404,1
3405,3
3409,1
3410,4
3412,1
3416,2
3420,1
3422,3
3424,1
3425,2
3427,3
3428,1
3429,4
3430,1
3431,1
3432,1
3434,1
3436,1
3437,2
3441,5
3442,1
3443,1
3447,5
3449,5
3451,2
3452,2
3453,3
3454,2
3455,1
3456,3
3457,4
3458,3
3459,2
3461,5
3466,6
3467,1
3468,3
3469,1
3470,3
3471,1
3472,1
3473,4
3474,1
3475,2
3476,1
3477,2
3478,1
3479,1
3480,2
3482,4
3484,3
3485,1
3486,7
3487,1
3489,2
3491,6
3492,3
3495,4
3496,9
3498,4
3502,9
3503,5
3504,4
3506,1
3507,3
3508,1
3509,2
3510,1
3511,1
3512,2
3516,7
3517,2
3519,1
3520,1
3521,1
3522,1
3523,1
3528,1
3531,1
3535,1
3536,1
3539,1
3545,1
3547,1
3548,1
3549,1
3550,1
3552,1
3554,2
3555,5
3556,1
3557,2
3561,1
3562,1
3563,1
3565,1
3567,1
3570,2
3572,1
3576,1
3577,1
3578,2
3584,1
3588,1
3591,2
3596,6
3601,4
3602,1
3609,1
3612,1
3614,3
3615,1
3616,1
3618,1
3622,1
3625,1
3626,1
3627,1
3628,1
3629,1
3630,1
3631,1
3637,3
3640,1
3643,1
3648,2
3649,1
3650,1
3652,1
3655,5
3658,1
3663,1
3666,1
3670,2
3672,1
3673,2
3674,1
3675,1
3684,1
3691,1
3698,1
3701,1
3704,2
3705,1
3707,3
3714,1
3718,1
3721,1
3734,2
3736,1
3737,1
3743,1
3747,1
3754,1
3755,1
3757,1
3758,1
3759,1
3760,1
3761,1
3762,1
3765,3
3767,4
3768,1
3772,1
3773,1
3774,1
3778,1
3779,1
3781,1
3783,4
3790,1
3792,1
3795,1
3796,1
3797,1
3801,1
3802,3
3813,10
3814,1
3815,1
3816,1
3817,1
3818,1
3819,1
3830,1
3832,1
3833,2
3834,1
3835,1
3836,1
3839,2
3840,1
3841,2
3847,1
3857,2
3858,1
3859,3
3861,3
3864,1
3872,1
3873,1
3886,1
3889,1
3891,1
3899,1
3903,1
3910,2
3911,2
3912,1
3913,5
3915,3
3918,3
3919,3
3921,8
3923,3
3924,2
3925,4
3929,3
3930,5
3932,4
3933,1
3934,1
3936,1
3937,1
3938,2
3939,3
3940,2
3941,1
3942,1
3943,2
3944,1
3945,1
3946,1
3947,1
3948,2
3949,2
3950,1
3952,6
3953,7
3955,4
3957,3
3958,9
3959,3
3960,3
3961,1
3962,1
3963,1
3966,3
3967,2
3968,2
3970,3
3971,2
3972,2
3973,1
3974,1
3976,3
3977,2
3978,2
3979,2
3984,3
3986,6
3987,3
3988,1
3989,1
3990,1
3991,1
3993,1
3994,1
3995,1
4008,1
4009,1
4012,1
4024,1
4025,1
4026,1
4027,4
4029,2
4031,1
4034,3
4039,3
4040,1
4043,1
4044,2
4045,2
4046,1
4047,1
4048,2
4050,1
4051,1
4052,5
4057,2
4058,2
4059,1
4060,1
4061,1
4063,1
4071,1
4073,1
4075,2
4077,7
4078,1
4079,1
4080,4
4083,3
4084,5
4090,3
4091,1
4092,1
4093,2
4095,1
4096,1
4098,4
4100,5
4101,2
4103,1
4104,2
4110,1
4111,1
4112,2
4113,6
4114,6
4115,1
4117,1
4118,1
4122,9
4123,1
4124,1
4125,3
4127,1
4128,1
4129,1
4131,1
4139,1
4146,1
4147,1
4148,2
4150,3
4151,1
4159,3
4161,9
4164,1
4165,2
4168,4
4172,1
4174,1
4177,2
4180,4
4183,2
4184,2
4186,2
4187,2
4189,2
4190,3
4192,2
4196,1
4200,1
4206,1
4207,1
4209,1
4210,1
4214,2
4215,3
4222,1
4224,2
4228,2
4229,1
4231,1
4235,1
4236,1
4239,1
4240,1
4241,1
4242,1
4243,1
4244,1
4245,1
4248,1
4252,2
4254,1
4255,1
4262,1
4263,1
4266,3
4267,6
4268,1
4269,2
4270,1
4271,1
4275,5
4281,2
4286,2
4287,2
4289,1
4291,1
4292,6
4296,2
4298,3
4299,1
4300,1
4301,1
4302,2
4303,2
4304,1
4307,1
4308,2
4309,2
4312,1
4313,1
4316,2
4317,2
4318,1
4320,1
4323,2
4324,1
4327,1
4328,1
4329,1
4330,1
4331,1
4340,1
4341,1
4342,1
4343,1
4346,6
4347,2
4348,1
4349,2
4350,1
4351,3
4354,3
4355,1
4356,2
4357,4
4358,1
4359,1
4360,1
4363,4
4364,1
4365,7
4367,3
4370,2
4371,1
4372,1
4376,3
4378,1
4380,4
4381,2
4383,1
4384,3
4385,1
4387,9
4389,6
4390,4
4391,3
4392,5
4393,4
4395,1
4396,4
4397,2
4398,4
4399,2
4400,3
4401,1
4402,1
4403,1
4404,1
4410,1
4411,1
4415,1
4416,2
4421,1
4422,6
4426,2
4427,1
4428,1
4429,1
4431,2
4433,1
4434,2
4435,1
4436,2
4437,3
4440,4
4447,3
4450,5
4451,1
4452,3
4454,1
4456,3
4457,1
4458,1
4460,4
4461,1
4462,1
4465,7
4466,1
4467,1
4472,3
4474,3
4475,2
4476,1
4477,1
4478,3
4479,1
4480,6
4481,4
4482,7
4483,3
4484,1
4485,3
4486,4
4487,1
4488,2
4489,1
4491,1
4492,1
4493,2
4494,2
4495,5
4496,1
4497,5
4499,2
4500,1
4501,4
4504,1
4507,2
4508,2
4509,1
4510,3
4512,2
4514,1
4516,4
4517,1
4519,4
4520,2
4522,1
4524,2
4526,1
4528,1
4530,2
4531,1
4532,1
4533,1
4534,5
4536,1
4537,3
4538,6
4544,1
4545,1
4546,1
4547,1
4550,2
4559,1
4560,1
4561,1
4562,1
4566,1
4567,1
4568,1
4584,2
4585,1
4590,1
4591,4
4592,1
4593,1
4594,2
4595,1
4596,1
4598,1
4600,1
4608,1
4609,2
4610,1
4611,1
4612,2
4613,1
4615,1
4616,1
4628,1
4634,1
4645,3
4647,1
4648,4
4651,1
4652,1
4653,2
4659,2
4668,1
4669,1
4679,1
4680,3
4681,3
4682,1
4683,1
4686,1
4694,1
4695,1
4698,2
4700,2
4701,1
4706,1
4707,1
4708,1
4709,5
4710,1
4711,1
4717,4
4718,1
4721,1
4722,1
4728,1
4729,3
4741,4
4750,1
4763,1
4771,2
4778,1
4781,2
4782,1
4789,1
4798,1
4802,5
4814,1
4817,1
4819,1
4824,1
4833,1
4839,1
4840,1
4843,1
4846,1
4848,1
4856,1
4857,1
4863,7
4866,3
4867,1
4870,2
4875,1
4876,3
4877,1
4885,1
4887,1
4891,1
4892,2
4901,1
4902,1
4903,1
4914,1
4916,1
4918,1
4919,1
4921,1
4925,1
4929,6
4930,1
4931,1
4933,1
4942,2
4943,1
4945,1
4946,1
4951,1
4963,2
4964,1
4969,2
4970,1
4973,3
4974,1
4979,2
4981,1
4983,1
4989,1
4991,1
4992,1
4993,2
4994,1
4995,1
4996,1
4997,1
4998,2
4999,1
5000,1
5005,1
5006,1
5007,1
5008,1
5015,1
5017,9
5018,1
5023,4
5024,1
5025,1
5026,1
5027,2
5029,2
5036,1
5037,1
5038,1
5047,2
5049,1
5054,1
5055,4
5058,2
5059,1
5062,1
5063,1
5064,4
5070,1
5071,1
5074,2
5079,1
5080,1
5089,1
5090,1
5091,1
5092,1
5093,1
5094,6
5097,1
5101,2
5103,1
5112,1
5115,4
5116,5
5117,2
5118,1
5119,1
5127,1
5130,1
5132,4
5133,3
5134,1
5137,2
5139,2
5141,2
5145,1
5148,1
5150,2
5151,3
5152,1
5155,1
5156,3
5157,4
5158,1
5164,2
5168,2
5170,1
5171,1
5172,1
5174,2
5175,1
5176,3
5179,7
5183,2
5185,1
5191,4
5192,1
5193,3
5195,1
5197,2
5203,2
5204,2
5205,1
5209,1
5212,3
5216,2
5217,2
5222,8
5225,1
5226,1
5228,4
5232,3
5234,2
5237,3
5238,1
5239,1
5240,4
5241,1
5242,2
5243,1
5245,1
5246,2
5251,1
5252,3
5254,2
5257,1
5258,1
5261,1
5264,1
5266,2
5270,3
5271,2
5273,1
5274,1
5276,2
5277,2
5281,5
5282,4
5283,1
5284,2
5285,6
5287,3
5288,1
5289,1
5290,1
5293,2
5295,1
5300,1
5303,4
5304,2
5307,4
5309,4
5310,8
5312,3
5313,2
5314,3
5315,4
5316,1
5320,4
5326,1
5327,2
5329,1
5330,1
5331,3
5332,2
5333,2
5334,2
5335,1
5336,3
5338,1
5339,1
5340,2
5344,3
5345,5
5346,1
5348,1
5349,1
5350,3
5352,1
5355,1
5356,1
5357,1
5358,3
5360,1
5361,1
5364,1
5365,1
5366,1
5368,1
5369,1
5370,1
5371,1
5372,2
5373,4
5376,4
5377,1
5378,1
5379,1
5380,1
5384,1
5385,1
5388,1
5389,4
5390,4
5392,2
5396,1
5397,1
5401,1
5402,1
5404,2
5405,1
5406,2
5409,2
5410,2
5412,9
5414,3
5416,1
5420,2
5423,4
5429,2
5430,5
5431,1
