1,1,0
1,2443,0
1,2872,2
1,3993,0
1,5544,1
1,147,0
1,252,0
1,4542,0
1,568,0
1,5990,2
1,222,0
1,891,0
1,527,0
1,905,0
1,1984,0
1,520,0
1,3659,1
1,661,1
1,2391,0
1,51,0
1,3613,0
1,3714,0
1,3609,1
1,2417,1
1,1588,0
1,95,0
1,3989,1
1,2652,0
1,2665,1
1,713,1
1,4135,0
1,547,0
1,3543,1
1,75,0
1,2415,0
1,3717,1
1,4030,0
1,4326,0
1,4557,0
1,390,0
1,6332,1
1,8676,0
1,8698,2
1,9205,0
1,9215,2
1,2455,1
1,99,0
1,6730,0
1,635,0
1,1987,0
1,3349,0
1,2867,0
1,4120,0
1,1331,0
1,153,1
1,6893,1
1,7356,0
1,317,0
1,7394,1
1,140,1
1,7433,0
1,6328,0
1,7455,0
1,7459,1
1,2302,1
1,7607,3
1,7611,0
1,4571,1
1,524,0
1,4198,0
1,10531,0
1,10500,3
1,6578,0
1,11810,0
1,159,1
1,12360,1
1,2235,0
1,12395,0
1,1336,1
1,355,0
1,2870,0
1,645,1
1,7283,1
1,609,0
1,10181,1
1,10242,0
1,324,1
1,192,1
1,14208,0
1,2150,0
1,201,1
1,2864,1
1,5525,1
1,10464,0
1,9374,0
1,649,1
1,725,0
1,15117,1
1,220,0
1,16794,1
1,13033,1
1,4738,2
1,9368,0
1,4149,0
1,10526,1
1,627,1
1,6810,0
1,2446,1
1,654,0
1,2476,0
1,15453,0
1,10493,0
1,2501,0
1,4503,0
1,17158,1
1,12731,0
1,271,0
1,260,0
1,1221,0
1,3956,0
1,4343,0
1,2692,0
1,6181,0
1,6184,1
1,1991,2
1,1311,1
1,5330,0
1,5540,0
1,6518,0
1,6536,0
1,6556,0
1,6570,0
1,7007,2
1,7321,1
1,6601,1
1,10504,0
1,377,0
1,11867,1
1,12103,2
1,2438,0
1,6901,0
1,12743,0
1,9433,2
1,12888,0
1,5757,0
1,4617,1
1,10279,0
1,10525,2
1,13091,2
1,1478,0
1,13217,0
1,396,0
1,13222,0
1,13226,1
1,13322,0
1,14225,0
1,1862,1
1,14259,2
1,14383,0
1,560,1
1,14442,0
1,380,0
1,14542,1
1,14744,0
1,1973,0
1,410,1
1,13480,3
1,14937,0
1,14951,2
1,3530,0
1,695,0
1,4372,0
1,1254,1
1,15147,0
1,13460,0
1,409,0
1,15882,1
1,9399,0
1,14521,1
1,600,1
1,3511,0
1,11892,0
1,8438,0
1,6373,0
1,16235,0
1,14825,1
1,4590,0
1,12698,0
1,17287,2
1,12733,0
1,14381,0
1,777,0
1,8690,1
1,3404,0
1,455,1
1,1706,1
1,15646,0
1,8619,1
1,12895,1
1,2180,0
1,4789,0
1,18146,0
1,481,1
1,7681,0
1,18489,2
1,20449,1
1,489,0
1,15897,1
1,495,0
1,498,1
1,19094,1
1,20070,1
1,12932,0
1,504,1
1,1025,1
1,17414,1
1,21406,1
1,17465,0
1,1256,0
1,1392,1
1,3615,0
1,518,0
1,898,0
1,2830,1
1,969,1
1,3021,1
1,11910,1
1,13356,0
1,13372,1
1,543,0
1,2474,0
1,12771,1
1,554,0
1,2944,1
1,2911,0
1,4314,0
1,5482,0
1,7349,0
1,7355,1
1,10273,0
1,4293,0
1,586,0
1,592,0
1,786,0
1,12342,0
1,6739,0
1,12397,2
1,602,0
1,3338,0
1,12918,0
1,12922,0
1,12969,1
1,13016,0
1,4875,0
1,14240,0
1,6001,0
1,14341,1
1,4537,1
1,14576,1
1,12124,0
1,3743,0
1,4484,0
1,14936,0
1,15100,0
1,15101,0
1,15102,1
1,2094,0
1,15366,1
1,672,0
1,15423,1
1,685,0
1,2403,0
1,740,0
1,15633,0
1,3658,0
1,1242,0
1,701,1
1,11827,1
1,5055,0
1,715,0
1,722,0
1,11896,0
1,728,0
1,737,0
1,2673,0
1,2568,1
1,14821,0
1,761,0
1,16244,0
1,9343,0
1,3847,0
1,15638,0
1,18205,0
1,19000,0
1,6077,0
1,16636,1
1,19214,0
1,3872,1
1,19372,0
1,18054,0
1,18801,1
1,1319,1
1,20357,0
1,7788,1
1,18215,2
1,1339,0
1,18033,0
1,20077,1
1,826,0
1,2259,0
1,20492,1
1,18164,1
1,2398,0
1,2469,1
1,6852,0
1,2122,1
1,3072,0
1,3649,0
1,2571,1
1,7626,0
1,1804,0
1,15396,0
1,5566,0
1,14629,0
1,3936,0
1,3201,0
1,6993,0
1,14722,0
1,2557,1
1,19999,1
1,3471,0
1,21252,0
1,20365,0
1,20571,1
1,9236,0
1,931,0
1,11903,1
1,6860,0
1,8365,0
1,2798,1
1,12463,0
1,21354,0
1,4357,0
1,20214,1
1,19064,1
1,952,0
1,14902,0
1,21383,0
1,16607,0
1,21264,0
1,19005,0
1,4608,0
1,17576,0
1,964,0
1,13477,2
1,12694,0
1,18688,0
1,3108,1
1,20089,2
1,3712,0
1,18155,0
1,1298,1
1,13423,0
1,15773,2
1,14641,0
1,17151,0
1,20204,0
1,15149,2
1,1385,1
1,5731,0
1,16867,0
1,19050,0
1,21830,1
1,21320,0
1,16481,1
1,17220,0
1,17946,1
1,21842,0
1,6740,1
1,1312,0
1,3428,0
1,8058,0
1,1646,0
1,21649,0
1,21644,0
1,21032,1
1,19297,0
1,21813,0
1,17865,2
1,18345,0
1,8435,1
1,20440,1
1,1075,0
1,4945,0
1,18175,0
1,6108,1
1,20675,1
1,16300,2
1,18133,0
1,21747,1
1,7597,0
1,20692,1
1,14935,1
1,18120,0
1,3899,1
1,1098,0
1,3790,0
1,11802,0
1,17227,1
