1,2,0
2,1,1
12,3,0
13,3,0
255,1,0
1143,1,0
4,3,0
527,1,0
839,3,0
840,2,0
6,1,6
205,1,1
1989,1,0
2392,1,1
2441,1,5
2445,1,1
8,1,0
2167,1,0
2168,2,0
9,3,3
552,7,0
793,1,0
1227,2,0
2070,1,0
2174,1,0
2185,1,0
2199,1,0
2204,1,0
2552,1,0
2569,3,0
2757,1,0
2763,1,0
2863,1,0
2886,1,0
2890,1,0
2898,1,0
2929,1,0
2930,1,0
2948,1,0
2955,1,0
2989,1,0
2994,1,0
2996,1,0
3005,1,0
3008,1,0
3010,1,0
3011,1,0
3015,1,0
3020,1,0
3023,1,0
3038,1,0
3050,1,0
3054,1,0
3076,1,0
3077,2,0
3080,1,0
3083,1,0
3084,3,2
3090,3,0
3092,1,0
3103,2,0
3113,1,0
3115,1,0
3119,1,0
3129,1,0
3135,1,0
3151,1,0
3152,1,0
3161,1,0
3168,1,0
3170,1,0
3177,1,0
3178,1,0
3180,1,0
3181,1,0
3187,1,0
3190,1,0
3195,1,0
3198,3,2
3208,1,0
3216,2,0
3217,1,0
3218,1,0
3220,1,0
3231,1,0
3251,1,0
3261,3,0
3269,1,0
3270,1,0
3287,1,0
3300,1,0
3316,1,0
3317,1,0
3319,1,0
3324,1,0
3334,1,0
3336,2,0
3339,1,0
3353,1,0
3356,1,0
3357,1,0
3359,1,0
3360,1,0
3369,1,0
10,4,0
316,4,0
515,4,0
522,1,0
11,3,1
867,3,0
881,3,1
882,3,0
14,3,0
15,1,1
47,4,0
114,1,0
3714,2,0
3992,1,0
567,1,0
646,1,0
18,3,1
2758,1,0
3589,2,1
3997,1,0
3998,1,0
4132,2,0
4230,1,0
4837,1,0
4872,1,0
5543,1,0
5555,1,0
5561,1,0
5562,1,0
5563,1,0
5578,1,0
5602,1,0
5604,1,0
5605,1,0
5620,2,0
5621,1,0
5622,1,0
5623,1,0
5626,3,0
5627,3,0
5634,1,0
5640,1,0
5641,1,0
5649,1,0
5650,2,0
5654,1,0
5660,2,0
5661,2,0
5679,1,0
5682,1,0
5690,1,1
5699,1,0
5704,1,0
5714,1,0
5721,1,0
5750,1,0
5763,1,0
5772,2,0
5789,1,0
5791,1,0
5792,3,1
5793,3,0
5798,1,0
5802,1,0
5804,1,0
5808,1,0
5835,1,0
5844,1,0
5846,1,0
5853,1,0
5889,1,0
5898,1,0
20,2,1
3535,1,0
4210,1,0
4218,1,0
4233,2,2
4237,1,0
4238,1,0
4245,1,0
4247,2,0
4249,1,0
4251,1,0
4264,1,0
4265,1,0
24,2,0
2656,2,0
4543,1,0
4546,1,0
26,4,0
1439,1,0
3544,1,0
3632,4,0
5105,2,0
5989,1,0
5991,2,0
5993,1,0
5994,1,0
5998,1,0
6000,1,0
6012,1,1
6020,1,0
6021,1,0
6025,1,0
6032,1,0
6033,4,0
6038,1,0
6045,1,0
6046,1,0
6056,1,3
6060,1,0
6106,1,0
6107,1,0
6110,1,0
6112,1,0
6121,3,0
6124,1,0
6142,1,0
6149,1,0
6154,1,0
6155,1,0
6158,2,1
27,6,0
28,5,0
30,1,0
32,6,1
33,6,0
48,1,0
56,1,0
78,4,0
84,3,0
102,5,0
103,1,1
105,4,0
29,1,0
46,1,0
142,2,0
253,1,0
31,2,0
317,3,0
337,1,0
339,1,0
407,1,0
475,1,0
476,1,0
479,2,0
492,1,0
68,4,1
551,7,0
224,5,0
37,3,1
49,1,0
893,3,0
898,1,0
902,3,0
906,1,0
40,1,0
545,1,1
3982,1,0
41,1,0
267,1,0
521,2,0
42,1,1
730,1,0
3641,1,0
3649,1,0
3674,1,0
3676,1,0
3679,1,0
3685,1,0
3689,1,0
3691,2,0
45,1,1
144,1,0
75,3,0
81,2,0
260,1,0
69,2,0
50,3,1
610,3,0
3612,1,0
3624,1,0
52,1,0
448,2,0
4368,1,0
53,4,0
256,3,0
1144,4,0
1145,4,1
54,1,0
517,1,0
57,1,0
272,1,0
1305,1,0
58,1,0
1562,3,0
2654,1,0
61,1,4
117,1,3
266,1,0
270,1,0
62,2,0
832,2,0
2402,1,0
63,7,0
140,3,2
553,6,0
64,2,0
546,3,0
2650,1,0
3726,1,0
65,3,1
2082,1,0
2661,2,1
2680,4,0
2681,1,0
2690,1,0
2695,1,0
2715,1,0
2728,1,0
2736,1,0
2743,2,0
2747,3,0
2748,1,0
2753,1,0
2754,3,0
2761,1,0
2779,1,0
2780,1,0
2782,1,0
2783,1,0
2784,1,0
2787,3,0
2789,3,0
2791,2,0
2792,1,0
2794,1,0
2797,1,0
2799,1,0
2804,1,0
2815,1,0
67,1,1
207,1,0
208,1,0
209,1,0
2837,1,2
2842,1,0
577,1,0
602,1,0
619,1,0
702,3,0
704,1,0
714,1,0
716,4,0
717,4,0
724,1,0
748,1,0
776,1,0
779,2,0
786,2,0
792,2,2
796,1,0
798,1,0
809,1,0
3769,1,0
4126,1,0
4134,1,0
4139,1,0
4140,1,0
4141,1,0
4144,1,0
4147,2,0
70,2,0
315,2,0
1237,2,0
2870,1,0
73,2,0
2022,1,0
3540,1,0
3542,1,0
3560,1,0
3579,1,0
3586,1,0
3587,1,0
3590,1,0
3599,1,0
88,1,0
381,2,1
3625,2,0
3627,3,0
76,1,0
2003,1,1
2980,2,0
77,1,0
2429,1,0
514,2,0
79,3,1
1289,1,0
2028,1,0
2156,1,0
3735,1,1
3754,2,2
3775,3,0
3780,2,3
3787,3,2
3788,1,0
3791,1,0
3794,1,0
3797,1,0
3798,1,0
3803,1,0
3804,1,0
3810,1,0
3811,1,0
3820,1,0
3821,2,0
3825,1,0
3826,1,0
3838,3,0
3844,2,0
3847,1,0
3851,1,0
3854,1,0
3855,1,0
3856,1,0
3882,1,0
3883,1,0
3884,1,0
3888,1,0
3890,1,0
3892,2,0
3893,1,0
3898,1,0
3900,2,0
3906,1,1
3914,1,0
3916,1,0
3927,1,0
3928,1,0
3931,1,0
80,2,1
4001,1,0
4002,1,0
4003,2,0
4004,2,0
4005,1,0
4014,2,0
4033,1,0
4041,1,0
4049,1,0
4064,1,0
4094,2,2
4099,1,0
83,2,1
2431,2,0
3703,2,0
4556,2,2
85,1,0
4512,2,0
87,4,0
3711,3,0
6331,1,0
6334,1,0
6337,3,0
6340,1,0
6342,1,0
6345,1,1
6347,1,0
6349,1,0
6350,1,0
6359,1,0
6360,1,0
6363,1,0
6364,1,0
6365,1,0
6383,4,1
6385,4,1
6389,2,0
6401,1,0
6402,1,0
6403,1,0
6415,1,1
6434,1,0
6437,1,0
6443,1,0
6452,1,0
6459,2,0
89,4,0
1694,1,0
1885,1,0
8425,1,0
8708,1,0
8710,1,0
8714,1,0
8715,2,0
8719,2,0
8723,1,0
8725,2,0
8736,1,0
8739,1,0
8742,1,0
8748,1,0
8750,1,0
8751,1,0
8754,1,0
8757,3,0
8774,1,0
8798,2,1
8808,1,0
8811,1,0
8815,1,0
8816,1,0
8827,1,0
8839,1,0
8841,1,0
8855,1,0
8864,1,0
8865,1,0
8869,1,0
8874,1,0
8875,2,0
8889,4,0
8890,1,0
8891,1,0
8893,2,0
8894,2,0
8898,1,0
8917,1,0
8921,1,0
8926,1,0
8933,1,0
8934,1,0
