1,552,840,7234,10527,6816,2597,5479_7083_9942_421_763_397_132_246_130_37_74_37_14_28_14_4_8_4_2_4_2_1_2_1
1,552,8,3,3,2,2,2_3_3
1,552,10,4,3,2,1,2_4_3
1,552,3216,3,2,2,2,1_3_2
1,552,5660,3,2,2,2,1_3_2
1,552,5991,3,3,2,2,2_3_3
1,552,75,3,2,2,1,1_3_2
1,552,62,3,2,2,1,1_3_2
1,552,702,3,2,2,1,1_3_2
1,552,4147,3,2,2,2,1_3_2
1,552,3625,6,6,6,6,3_6_6
1,552,3627,3,2,2,0,1_3_2
1,552,3780,3,2,2,2,1_3_2
1,552,4003,3,2,2,2,1_3_2
1,552,4014,3,2,2,2,1_3_2
1,552,3703,3,2,2,2,1_3_2
1,552,8725,3,3,2,2,2_3_3
1,552,8893,3,2,2,2,1_3_2
1,552,2608,3,2,2,1,1_3_2
1,552,3704,3,2,2,2,1_3_2
1,552,290,4,3,2,1,2_4_3
1,552,7476,5,4,4,4,2_5_4
1,552,7492,3,2,2,2,1_3_2
1,552,7566,3,2,2,2,1_3_2
1,552,3548,3,2,2,2,1_3_2
1,552,10690,3,2,2,2,1_3_2
1,552,10796,3,3,2,2,2_3_3
1,552,10822,4,4,1,1,2_3_3_1_2_1
1,552,10977,3,2,2,2,1_3_2
1,552,11083,3,2,2,2,1_3_2
1,552,11369,3,2,2,2,1_3_2
1,552,11417,3,2,2,2,1_3_2
1,552,11725,3,2,2,2,1_3_2
1,552,7709,3,3,2,2,2_3_3
1,552,433,7,9,8,3,5_7_9
1,552,217,8,8,5,5,4_8_8
1,552,1764,4,3,2,1,2_4_3
1,552,10371,4,4,1,1,2_3_3_1_2_1
1,552,4498,3,2,2,2,1_3_2
1,552,14552,3,2,2,2,1_3_2
1,552,7093,3,3,2,2,2_3_3
1,552,305,3,2,2,2,1_3_2
1,552,7890,3,3,2,2,2_3_3
1,552,7993,3,2,2,2,1_3_2
1,552,8249,3,2,2,2,1_3_2
1,552,330,3,2,2,2,1_3_2
1,552,7616,3,2,2,0,1_3_2
1,552,9572,3,3,2,2,2_3_3
1,552,4719,3,2,2,2,1_3_2
1,552,4726,3,2,2,1,1_3_2
1,552,11117,5,6,6,6,3_5_6
1,552,356,3,2,2,1,1_3_2
1,552,13239,3,2,2,2,1_3_2
1,552,14508,3,2,2,2,1_3_2
1,552,13798,4,3,2,2,2_4_3
1,552,399,4,3,2,2,2_4_3
1,552,404,4,4,4,4,2_4_4
1,552,14857,5,4,4,4,2_5_4
1,552,17286,3,2,2,2,1_3_2
1,552,18648,4,4,1,1,2_3_3_1_2_1
1,552,18095,3,2,2,1,1_3_2
1,552,19600,3,2,2,2,1_3_2
1,552,19630,3,2,2,2,1_3_2
1,552,19984,5,5,1,1,3_4_4_1_2_1
1,552,20595,3,2,2,2,1_3_2
1,552,17415,3,2,2,2,1_3_2
1,552,1858,3,2,2,0,1_3_2
1,552,991,3,2,2,2,1_3_2
1,552,13376,4,4,1,1,2_3_3_1_2_1
1,552,5489,3,2,2,1,1_3_2
1,552,4299,3,2,2,2,1_3_2
1,552,12555,3,2,2,2,1_3_2
1,552,12575,3,2,2,2,1_3_2
1,552,15422,3,3,2,2,2_3_3
1,552,13220,3,3,2,2,2_3_3
1,552,14757,3,2,2,2,1_3_2
1,552,19203,3,3,2,2,2_3_3
1,552,908,3,3,2,2,2_3_3
1,552,18258,4,4,1,1,2_3_3_1_2_1
1,552,12705,3,2,2,2,1_3_2
1,552,15303,3,2,2,2,1_3_2
1,552,17953,3,2,2,2,1_3_2
1,552,17013,3,2,2,2,1_3_2
1,552,18011,3,3,2,2,2_3_3
1,552,18874,3,3,2,2,2_3_3
1,552,20687,3,3,2,2,2_3_3
1,552,21550,3,2,2,2,1_3_2
1,552,10435,3,3,2,2,2_3_3
1,552,16743,3,2,2,2,1_3_2
1,552,15362,3,2,2,2,1_3_2
1,552,17059,3,2,2,1,1_3_2
1,552,15584,3,3,2,2,2_3_3
1,552,16885,3,2,2,2,1_3_2
1,552,9835,5,4,4,4,2_5_4
1,552,1286,3,2,2,2,1_3_2
1,552,19251,3,2,2,2,1_3_2
1,552,17205,3,2,2,2,1_3_2
1,552,5225,4,4,4,4,2_4_4
1,552,1567,3,3,2,0,2_3_3
1,552,12229,3,3,2,2,2_3_3
1,552,17777,3,2,2,2,1_3_2
1,552,1614,3,3,2,2,2_3_3
1,552,19027,3,2,2,2,1_3_2
1,552,20048,3,2,2,2,1_3_2
1,552,10624,4,3,2,2,2_4_3
1,552,5366,3,2,2,1,1_3_2
1,552,20915,3,3,2,2,2_3_3
1,552,13101,3,3,2,0,2_3_3
1,552,14233,3,3,2,2,2_3_3
1,552,18128,3,2,2,2,1_3_2
1,552,2819,3,3,2,2,2_3_3
1,552,20724,3,2,2,2,1_3_2
1,552,11543,3,2,2,2,1_3_2
1,552,3614,3,3,2,2,2_3_3
1,552,15737,3,2,2,2,1_3_2
1,552,17529,3,2,2,2,1_3_2
1,552,8054,3,2,2,2,1_3_2
1,552,8765,3,2,2,2,1_3_2
1,552,10165,3,3,2,2,2_3_3
1,552,9018,3,3,2,2,2_3_3
1,552,23850,3,2,2,2,1_3_2
1,552,9320,3,3,2,2,2_3_3
1,552,10687,3,3,2,2,2_3_3
2,552,1,3,2,2,2,1_3_2
2,552,4,3,2,2,2,1_3_2
2,552,839,3,3,2,2,2_3_3
2,552,89,1170,1375,627,373,723_1130_1211_112_204_106_41_81_41_12_23_12_4_8_4_1_2_1
2,552,552,7,6,4,3,4_7_6
2,552,3090,3,3,2,2,2_3_3
2,552,3261,3,2,2,2,1_3_2
2,552,47,3,2,2,1,1_3_2
2,552,5626,3,2,2,2,1_3_2
2,552,6121,3,2,2,2,1_3_2
2,552,142,23,23,8,8,14_22_21_1_2_1_1_2_1
2,552,702,9,9,3,3,6_9_8_1_2_1
2,552,1562,5,4,4,4,2_5_4
2,552,3838,3,2,2,2,1_3_2
2,552,8757,4,4,1,1,2_3_3_1_2_1
2,552,9228,3,2,2,2,1_3_2
2,552,134,4,3,2,2,2_4_3
2,552,145,3,3,0,0,3_3_3
2,552,11794,3,2,2,2,1_3_2
2,552,14806,3,2,2,2,1_3_2
2,552,13034,3,2,2,2,1_3_2
2,552,1267,3,2,2,2,1_3_2
2,552,7757,3,2,2,2,1_3_2
2,552,8427,7,7,2,2,3_7_6_2_2_1
2,552,10056,3,2,2,2,1_3_2
2,552,10086,3,2,2,2,1_3_2
2,552,676,3,2,2,2,1_3_2
2,552,613,12,11,6,4,5_10_9_2_4_2
2,552,3948,4,3,2,2,2_4_3
2,552,13482,3,2,2,2,1_3_2
2,552,13523,3,2,2,2,1_3_2
2,552,13912,4,3,2,2,2_4_3
2,552,14143,3,2,2,2,1_3_2
2,552,13076,3,2,2,2,1_3_2
2,552,17351,3,2,2,2,1_3_2
2,552,18686,6,6,1,1,4_6_6
2,552,18867,3,2,2,2,1_3_2
2,552,18886,3,2,2,2,1_3_2
2,552,12429,3,2,2,2,1_3_2
2,552,15902,3,2,2,2,1_3_2
2,552,5489,3,2,2,2,1_3_2
2,552,652,3,2,2,2,1_3_2
2,552,15443,3,2,2,2,1_3_2
2,552,18055,3,2,2,2,1_3_2
2,552,17804,5,4,2,2,3_5_4
2,552,21267,3,2,2,2,1_3_2
2,552,1004,3,2,2,2,1_3_2
2,552,18936,3,2,2,2,1_3_2
2,552,9457,3,2,2,2,1_3_2
2,552,17553,3,2,2,2,1_3_2
2,552,17818,3,2,2,2,1_3_2
2,552,17059,3,2,2,2,1_3_2
2,552,1261,3,2,2,2,1_3_2
2,552,1262,5,5,3,3,2_5_4_1_2_1
2,552,1554,3,2,2,2,1_3_2
2,552,1454,3,3,0,0,3_3_3
2,552,21561,3,2,2,2,1_3_2
2,552,18024,3,3,2,2,2_3_3
2,552,18383,3,2,2,2,1_3_2
2,552,5212,3,3,2,2,2_3_3
2,552,1662,4,5,0,0,2_4_4_2_2_1
2,552,1668,3,2,2,2,1_3_2
2,552,1703,3,3,0,0,3_3_3
2,552,21980,3,2,2,2,1_3_2
2,552,5204,4,4,1,1,2_3_3_1_2_1
2,552,2056,3,3,2,2,2_3_3
2,552,3340,3,2,2,2,1_3_2
2,552,2628,3,3,2,2,2_3_3
2,552,20727,3,2,2,2,1_3_2
2,552,3767,3,3,0,0,3_3_3
2,552,3957,3,2,2,2,1_3_2
2,552,21294,3,2,2,2,1_3_2
2,552,5345,3,2,2,1,1_3_2
2,552,6759,4,5,0,0,2_4_4_2_2_1
2,552,7274,4,5,0,0,2_4_4_2_2_1
2,552,17887,3,3,0,0,3_3_3
3,552,12,428,493,152,141,257_411_417_53_91_48_17_30_16_6_11_6_2_4_2_2_4_2_2_4_2
3,552,105,10,10,4,4,5_9_9_1_2_1
3,552,53,3,2,2,2,1_3_2
3,552,716,3,2,2,2,1_3_2
3,552,8889,3,2,2,2,1_3_2
3,552,101,3,2,2,2,1_3_2
3,552,136,3,2,2,2,1_3_2
3,552,5021,3,2,2,2,1_3_2
3,552,7656,3,2,2,2,1_3_2
3,552,335,4,5,0,0,2_4_4_2_2_1
3,552,9795,3,2,2,2,1_3_2
3,552,959,3,3,0,0,3_3_3
3,552,1004,3,3,0,0,3_3_3
3,552,1436,4,5,0,0,2_4_4_2_2_1
3,552,21393,3,3,0,0,3_3_3
3,552,1628,4,5,0,0,2_4_4_2_2_1
3,552,2585,3,3,2,2,2_3_3
3,552,2628,3,3,0,0,3_3_3
3,552,23890,3,2,2,2,1_3_2
3,552,20483,3,3,0,0,3_3_3
4,552,10,7,6,2,1,5_7_6
4,552,26,75,88,4,4,56_75_82_8_10_6
4,552,28,6,6,2,1,3_5_5_1_2_1
4,552,87,4,5,0,0,2_4_4_2_2_1
4,552,7551,3,3,0,0,3_3_3
4,552,218,4,5,0,0,2_4_4_2_2_1
4,552,5177,4,4,1,1,2_3_3_1_2_1
4,552,246,4,5,0,0,2_4_4_2_2_1
4,552,15463,3,3,0,0,3_3_3
4,552,6137,3,2,2,2,1_3_2
4,552,3502,3,3,0,0,3_3_3
4,552,8111,3,2,2,2,1_3_2
5,552,27,4,3,2,2,2_4_3
5,552,33,9,10,1,1,5_9_8_2_3_2
6,552,552,3,2,2,2,1_3_2
6,552,27,4,4,1,1,2_3_3_1_2_1
7,552,552,3,3,0,0,3_3_3
