1,2,1,840,1
1,12,2,1,0
1,13,2,1,0
2,255,1,840,0
2,1143,1,840,0
2,1,1,840,1
4,527,1,840,0
4,840,2,4,0
4,839,3,12,0
4,13,3,12,0
6,1989,1,840,0
6,205,1,840,1
6,2392,1,840,1
6,2445,1,840,1
6,2441,1,840,5
6,840,1,840,6
8,2167,1,8,0
8,2168,1,8,0
9,793,1,840,0
9,2070,1,840,0
9,2174,1,840,0
9,2185,1,840,0
9,2199,1,840,0
9,2204,1,840,0
9,2552,1,840,0
9,2757,1,840,0
9,2763,1,840,0
9,2863,1,840,0
9,2886,1,840,0
9,2890,1,840,0
9,2898,1,840,0
9,2929,1,840,0
9,2930,1,840,0
9,2948,1,840,0
9,2955,1,840,0
9,2989,1,840,0
9,2994,1,840,0
9,2996,1,840,0
9,3005,1,840,0
9,3008,1,840,0
9,3010,1,840,0
9,3011,1,840,0
9,3015,1,840,0
9,3020,1,840,0
9,3023,1,840,0
9,3038,1,840,0
9,3050,1,840,0
9,3054,1,840,0
9,3076,1,840,0
9,3080,1,840,0
9,3083,1,840,0
9,3092,1,840,0
9,3113,1,840,0
9,3115,1,840,0
9,3119,1,840,0
9,3129,1,840,0
9,3135,1,840,0
9,3151,1,840,0
9,3152,1,840,0
9,3161,1,840,0
9,3168,1,840,0
9,3170,1,840,0
9,3177,1,840,0
9,3178,1,840,0
9,3180,1,840,0
9,3181,1,840,0
9,3187,1,840,0
9,3190,1,840,0
9,3195,1,840,0
9,3208,1,840,0
9,3217,1,840,0
9,3218,1,840,0
9,3220,1,840,0
9,3231,1,840,0
9,3251,1,840,0
9,3269,1,840,0
9,3270,1,840,0
9,3287,1,840,0
9,3300,1,840,0
9,3316,1,840,0
9,3317,1,840,0
9,3319,1,840,0
9,3324,1,840,0
9,3334,1,840,0
9,3339,1,840,0
9,3353,1,840,0
9,3356,1,840,0
9,3357,1,840,0
9,3359,1,840,0
9,3360,1,840,0
9,3369,1,840,0
9,3103,2,89,0
9,3077,2,89,0
9,3336,2,89,0
9,1227,2,89,0
9,3216,2,89,0
9,3261,3,12,0
9,3090,3,12,0
9,2569,3,12,0
9,3198,3,12,2
9,3084,3,12,2
9,552,3,12,3
10,522,1,10,0
10,12,3,12,0
10,515,4,10,0
10,316,4,10,0
11,12,3,12,0
11,867,3,12,0
11,882,3,12,0
11,881,3,12,1
12,1,2,1,0
12,10,3,12,0
12,11,3,12,0
13,15,1,840,1
13,1,2,1,0
13,14,3,12,0
13,4,3,12,0
14,114,1,840,0
14,3992,1,840,0
14,3714,2,89,0
14,13,3,12,0
14,47,3,12,0
15,567,1,840,0
15,646,1,840,0
15,13,1,840,1
18,2758,1,840,0
18,3054,1,840,0
18,3997,1,840,0
18,3998,1,840,0
18,4230,1,840,0
18,4837,1,840,0
18,4872,1,840,0
18,5543,1,840,0
18,5555,1,840,0
18,5561,1,840,0
18,5562,1,840,0
18,5563,1,840,0
18,5578,1,840,0
18,5602,1,840,0
18,5604,1,840,0
18,5605,1,840,0
18,5621,1,840,0
18,5622,1,840,0
18,5623,1,840,0
18,5634,1,840,0
18,5640,1,840,0
18,5641,1,840,0
18,5649,1,840,0
18,5654,1,840,0
18,5679,1,840,0
18,5682,1,840,0
18,5699,1,840,0
18,5704,1,840,0
18,5714,1,840,0
18,5721,1,840,0
18,5750,1,840,0
18,5763,1,840,0
18,5789,1,840,0
18,5791,1,840,0
18,5798,1,840,0
18,5802,1,840,0
18,5804,1,840,0
18,5808,1,840,0
18,5835,1,840,0
18,5844,1,840,0
18,5846,1,840,0
18,5853,1,840,0
18,5889,1,840,0
18,5898,1,840,0
18,5690,1,840,1
18,5620,2,89,0
18,5650,2,89,0
18,5660,2,89,0
18,5661,2,89,0
18,5772,2,89,0
18,4132,2,89,0
18,3589,2,89,1
18,5626,3,12,0
18,5793,3,12,0
18,5627,3,12,0
18,5792,3,12,1
20,3535,1,840,0
20,4210,1,840,0
20,4218,1,840,0
20,4230,1,840,0
20,4237,1,840,0
20,4238,1,840,0
20,4245,1,840,0
20,4249,1,840,0
20,4251,1,840,0
20,4264,1,840,0
20,4265,1,840,0
20,3714,2,89,0
20,2168,2,89,0
20,4247,2,89,0
20,4233,2,89,1
24,4543,1,840,0
24,4546,1,840,0
24,2569,2,89,0
24,2656,2,89,0
26,1439,1,840,0
26,3544,1,840,0
26,5835,1,840,0
26,5989,1,840,0
26,5993,1,840,0
26,5994,1,840,0
26,5998,1,840,0
26,6000,1,840,0
26,6020,1,840,0
26,6021,1,840,0
26,6025,1,840,0
26,6032,1,840,0
26,6038,1,840,0
26,6045,1,840,0
26,6046,1,840,0
26,6060,1,840,0
26,6106,1,840,0
26,6107,1,840,0
26,6110,1,840,0
26,6112,1,840,0
26,6124,1,840,0
26,6142,1,840,0
26,6149,1,840,0
26,6154,1,840,0
26,6155,1,840,0
26,6012,1,840,1
26,6056,1,840,3
26,5105,2,89,0
26,5991,2,89,0
26,6158,2,89,1
26,6121,3,12,0
26,3632,4,26,0
26,6033,4,26,0
27,30,1,840,0
27,48,1,840,0
27,56,1,840,0
